,BMM3_Benign
RP11-131J3.1,0
FAM102B,45
HENMT1,323
PRPF38B,2355
FNDC7,0
RP11-293A10.3,0
STXBP3,331
AKNAD1,3
SPATA42,0
GPSM2,180
CLCC1,102
WDR47,56
TAF13,52
RP5-1065J22.8,81
TMEM167B,254
SCARNA2,6
C1orf194,0
KIAA1324,32
SARS,466
CELSR2,6
PSRC1,38
MYBPHL,0
SORT1,33
PSMA5,1033
SYPL2,0
ATXN7L2,21
CYB561D1,214
AMIGO1,13
GPR61,0
RP5-1160K1.8,0
GNAI3,434
RP5-1160K1.3,6
GNAT2,0
AMPD2,100
RP5-1160K1.6,0
GSTM4,94
GSTM2,7
GSTM1,1
AC000032.2,0
GSTM5,1
RP4-735C1.4,0
GSTM3,52
EPS8L3,0
RP4-735C1.6,0
RP11-195M16.1,0
RP11-195M16.3,0
CSF1,23
AHCYL1,211
STRIP1,127
RP4-773N10.4,5
ALX3,3
RP4-773N10.6,0
UBL4B,0
SLC6A17,0
RP5-1028L10.1,0
RP5-1028L10.2,0
KCNC4-AS1,0
KCNC4,4
RP5-1074L1.1,6
RBM15,122
SLC16A4,24
RP5-1074L1.4,21
LAMTOR5-AS1,29
LAMTOR5,1748
PROK1,0
RP11-470L19.5,0
RP11-470L19.2,0
KCNA10,0
KCNA2,0
RP11-284N8.3,146
KCNA3,89
CD53,2663
RP11-96K19.2,6
LRIF1,306
RP11-96K19.5,8
DRAM2,723
CEPT1,363
RP5-1180E21.4,18
RP5-1180E21.5,154
DENND2D,995
CHI3L2,62
CHIA,0
RP5-1125M8.2,0
PIFO,5
OVGP1,8
WDR77,380
ATP5F1,1620
C1orf162,1171
ADORA3,4
RAP1A,1260
LINC01160,0
FAM212B,22
FAM212B-AS1,0
DDX20,132
KCND3,8
KCND3-AS1,0
RP11-88H9.2,0
RP5-965F6.2,0
CTTNBP2NL,17
WNT2B,32
RP4-671G15.2,0
ST7L,80
CAPZA1,1438
MOV10,61
RP11-426L16.3,20
RHOC,651
RP11-426L16.10,0
PPM1J,26
RP11-426L16.9,0
FAM19A3,0
RP11-426L16.8,0
RP3-522D1.1,0
SLC16A1,87
SLC16A1-AS1,93
RP11-389O22.1,9
RP11-31F15.2,12
LRIG2,102
MAGI3,4
PHTF1,103
RSBN1,489
RP5-1073O3.2,1
PTPN22,283
AP4B1-AS1,32
BCL2L15,139
AP4B1,66
DCLRE1B,24
RP5-1073O3.7,32
HIPK1,149
OLFML3,3
SYT6,0
RP4-543J13.1,0
TRIM33,379
BCAS2,477
DENND2C,16
AMPD1,0
NRAS,132
CSDE1,1403
SIKE1,305
SYCP1,0
TSHB,0
TSPAN2,59
RP4-666F24.3,6
RP4-663N10.1,0
NGF,0
VANGL1,21
CASQ2,0
NHLH2,0
RP11-12L8.1,0
SLC22A15,5
RP11-159M11.2,0
MAB21L3,0
RP5-1185H19.2,0
ATP1A1,344
AL136376.1,0
RP4-655J12.4,1
RP4-655J12.5,0
RP5-1086K13.1,1
CD58,215
IGSF3,1
C1orf137,0
CD2,2425
RP4-753F5.1,1
PTGFRN,4
CD101,6
RP11-27K13.3,0
TTF2,213
TRIM45,3
VTCN1,0
RP11-39H13.1,0
RP11-188D8.1,4
MAN1A2,524
AL157902.3,0
FAM46C,57
GDAP2,143
WDR3,158
SPAG17,0
TBX15,0
RP4-712E4.1,0
RP4-712E4.2,0
WARS2,99
WARS2-IT1,3
RP11-418J17.1,24
RP11-418J17.3,0
RP5-834N19.1,0
HAO2,0
HSD3B2,0
HSD3B1,0
ZNF697,0
PHGDH,184
HMGCS2,0
REG4,7
ADAM30,0
NOTCH2,183
RP11-114O18.1,3
RP11-439A17.7,55
FAM72B,10
RP11-439A17.4,0
RP11-439A17.10,0
RP11-439A17.9,0
FCGR1B,7
RP11-343N15.1,0
RP11-343N15.5,136
AL592494.5,0
RP11-343N15.2,0
RP11-344P13.4,0
RP11-344P13.6,64
RP11-344P13.1,0
RP11-417J8.1,0
RP11-417J8.2,0
RP11-417J8.3,5
RP11-417J8.6,13
RP11-423O2.5,11
RP11-423O2.7,0
RP11-782C8.2,12
RP11-782C8.1,14
RP11-782C8.4,0
RP11-782C8.3,1
RP11-782C8.5,2
RP11-435B5.3,2
RP11-435B5.4,15
RP11-435B5.5,0
RP11-435B5.6,0
RP11-435B5.7,0
RP6-206I17.1,21
RP6-206I17.2,28
RP6-206I17.3,1
PPIAL4G,74
FAM72D,15
RP11-289H16.1,0
NBPF8,0
LINC00623,16
AL592284.1,827
PPIAL4B,0
RP11-640M9.1,538
NBPF9,77
RP4-791M13.3,2
PDE4DIP,195
RP4-791M13.4,0
RP4-791M13.5,0
AL590452.1,65
RP11-326G21.1,19
RP11-458D21.6,1
NOTCH2NL,265
RP11-458D21.5,0
NBPF10,599
RP11-458D21.1,1
HFE2,0
TXNIP,18619
POLR3GL,1010
ANKRD34A,12
RP11-315I20.1,17
LIX1L,131
RBM8A,1574
PEX11B,162
ITGA10,25
RP11-315I20.3,0
ANKRD35,20
PIAS3,62
NUDT17,47
POLR3C,137
RNF115,442
CD160,472
PDZK1,1
GPR89A,171
WI2-925H4.1,0
GPR89C,7
RP11-94I2.4,0
NBPF11,21
NBPF12,51
RP4-704D21.2,0
PRKAB2,70
RP11-337C18.8,79
FMO5,59
RP11-337C18.9,4
CHD1L,159
LINC00624,0
BCL9,18
ACP6,87
RP11-533N14.3,0
GJA5,0
RP11-433J22.2,0
RP11-433J22.3,0
GJA8,0
GPR89B,9
RP6-74O6.2,0
XXyac-YX155B6.7,2
RP6-74O6.3,3
NBPF24,6
BX842679.1,0
XXyac-YX155B6.5,3
XXyac-YX155B6.6,1
RP11-495P10.6,0
RP11-495P10.8,2
RP11-495P10.5,0
RP11-495P10.7,0
RP11-495P10.3,0
RP6-74O6.6,1
LINC01138,0
RP11-495P10.1,2
PPIAL4A,0
NBPF14,38
PPIAL4D,34
RP11-89F3.2,19
NBPF20,73
NBPF15,38
RP11-666A1.5,9
NBPF16,17
RP11-763B22.4,2
RP11-763B22.6,0
RP11-14N7.2,42
RP11-403I13.5,15
RP11-403I13.4,41
LINC00869,6
RP11-403I13.8,96
RP11-403I13.9,0
RP5-998N21.4,0
RP5-998N21.7,0
HIST2H3PS2,3
FAM72C,13
PPIAL4C,1
RP11-277L2.4,424
RP11-277L2.3,194
RP11-277L2.5,3
RP11-353N4.1,3
RP11-353N4.5,2
RP11-353N4.4,4
FAM231D,0
FCGR1A,15
HIST2H2BF,15
RP11-196G18.21,1
RP11-196G18.3,4
HIST2H3D,2
RP11-196G18.23,29
HIST2H4A,0
HIST2H3C,0
HIST2H2AA3,32
RP11-196G18.24,32
HIST2H2AA4,0
HIST2H3A,0
HIST2H4B,0
HIST2H2BE,227
HIST2H2AC,469
HIST2H2AB,12
BOLA1,229
SV2A,19
SF3B4,325
MTMR11,24
OTUD7B,41
VPS45,120
PLEKHO1,138
ANP32E,774
RP4-790G17.7,2
CA14,10
APH1A,814
C1orf54,26
C1orf51,16
MRPS21,1705
PRPF3,236
RPRD2,329
TARS2,182
ECM1,3
LINC00568,36
RP11-54A4.2,0
ADAMTSL4,3
AL356356.1,0
ADAMTSL4-AS1,3
MCL1,638
ENSA,1362
GOLPH3L,91
HORMAD1,4
CTSS,1440
CTSK,6
ARNT,95
SETDB1,131
CERS2,303
RP11-316M1.12,0
RP11-316M1.3,0
ANXA9,0
FAM63A,28
PRUNE,48
BNIPL,6
C1orf56,720
CDC42SE1,936
MLLT11,79
GABPB2,223
SEMA6C,3
TNFAIP8L2,220
SCNM1,502
LYSMD1,7
TMOD4,1
VPS72,226
PIP5K1A,138
PSMD4,1247
RP11-126K1.2,9
ZNF687,37
PI4KB,160
RP11-126K1.9,0
RFX5,210
RP11-126K1.8,0
RP11-126K1.6,109
SELENBP1,10
PSMB4,715
POGZ,305
CGN,2
TUFT1,6
RP11-404E16.1,0
SNX27,90
RP11-98D18.1,0
CELF3,2
RIIAD1,0
AL589765.1,0
RP11-98D18.15,1
MRPL9,829
OAZ3,2
RP11-98D18.3,0
RP11-98D18.16,0
TDRKH,28
RP11-98D18.9,32
RP11-98D18.17,1
LINGO4,0
RORC,34
C2CD4D,0
AL450992.2,0
THEM5,0
THEM4,425
S100A10,3377
NBPF18P,6
S100A11,2448
TCHHL1,0
TCHH,1
AL589986.2,0
RPTN,0
FLG-AS1,1
RP11-107M16.2,0
HRNR,0
FLG,0
FLG2,9
RP1-91G5.3,0
CRNN,0
LCE5A,0
CRCT1,0
LCE3E,0
LCE3D,0
LCE3C,0
LCE3B,0
LCE3A,0
LINC00302,0
LCE2D,0
LCE2B,0
LCE2C,0
LCE2A,0
LCE4A,0
C1orf68,0
KPRP,0
LCE1F,0
LCE1E,0
LCE1D,0
LCE1C,0
LCE1B,0
LCE1A,0
LCE6A,0
SMCP,0
IVL,0
RP1-13P20.6,1
SPRR4,0
SPRR1A,0
SPRR3,0
SPRR1B,0
SPRR2D,0
SPRR2A,0
SPRR2B,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
RP1-140J1.1,0
LELP1,0
PRR9,0
LOR,0
PGLYRP3,0
PGLYRP4,0
S100A9,7986
S100A12,1167
S100A8,8118
S100A7A,0
S100A7L2,0
S100A7,0
BX470102.3,0
S100A6,8857
S100A5,11
S100A4,11544
S100A3,0
S100A2,0
S100A16,2
S100A14,0
S100A13,40
S100A1,8
RP1-178F15.4,11
CHTOP,618
SNAPIN,494
ILF2,1232
NPR1,1
INTS3,129
RP11-216N14.8,0
RP11-216N14.9,0
SLC27A3,73
GATAD2B,234
DENND4B,218
CRTC2,105
SLC39A1,215
RP11-422P24.10,3
CREB3L4,93
JTB,2102
RP11-422P24.11,17
RAB13,108
RPS27,106556
NUP210L,2
TPM3,3249
C1orf189,1
C1orf43,889
UBAP2L,193
HAX1,1119
AQP10,0
ATP8B2,116
RP11-350G8.5,39
IL6R,175
SHE,17
RP11-350G8.9,0
TDRD10,0
UBE2Q1,121
UBE2Q1-AS1,0
CHRNB2,0
RP11-61L14.6,0
ADAR,831
AL606500.1,0
KCNN3,10
PMVK,458
RP11-307C12.13,11
PBXIP1,752
PYGO2,111
RP11-307C12.12,12
SHC1,100
CKS1B,590
FLAD1,211
LENEP,0
ZBTB7B,82
DCST2,2
DCST1,1
RP11-307C12.11,2
ADAM15,36
EFNA4,82
EFNA3,23
EFNA3,0
EFNA1,8
SLC50A1,395
DPM3,465
KRTCAP2,1072
RP11-201K10.3,0
TRIM46,44
MUC1,4
THBS3,22
RP11-263K19.4,0
MTX1,243
RP11-263K19.6,1
GBA,56
FAM189B,65
SCAMP3,220
CLK2,56
HCN3,4
PKLR,0
FDPS,855
RUSC1-AS1,7
RUSC1,81
ASH1L,1128
RP11-29H23.4,2
MSTO1,59
YY1AP1,205
DAP3,870
RP11-243J18.2,0
GON4L,495
SYT11,67
RIT1,152
KIAA0907,668
RXFP4,0
ARHGEF2,285
RP11-336K24.12,22
RP11-336K24.5,0
SSR2,3757
UBQLN4,38
LAMTOR2,878
RAB25,14
MEX3A,9
LMNA,73
SEMA4A,61
SLC25A44,56
PMF1-BGLAP,0
PMF1,535
BGLAP,5
PAQR6,12
SMG5,46
TMEM79,43
C1orf85,48
VHLL,0
CCT3,1374
TSACC,3
RHBG,0
RP11-139I14.2,1
C1orf61,15
RP11-98G7.1,2
MEF2D,87
RP11-284F21.8,24
IQGAP3,2
TTC24,44
APOA1BP,342
GPATCH4,271
RP11-284F21.11,0
HAPLN2,0
RP11-284F21.9,0
BCAN,0
RP11-284F21.10,0
RP11-284F21.7,0
NES,0
RP11-66D17.3,20
CRABP2,0
RP11-66D17.5,0
ISG20L2,293
RRNAD1,86
MRPL24,301
HDGF,218
PRCC,332
SH2D2A,217
NTRK1,2
INSRR,0
PEAR1,1
LRRC71,0
ARHGEF11,8
ETV3L,0
ETV3,80
RP11-71G12.1,9
RP11-85G21.1,0
RP11-85G21.3,1
RP11-85G21.2,0
FCRL5,162
FCRL4,0
FCRL3,111
RP11-367J7.3,1
FCRL2,188
FCRL1,204
CD5L,2
KIRREL,0
RP11-404O13.1,0
CD1D,57
RP11-404O13.5,2
CD1A,5
CD1C,46
CD1B,0
CD1E,2
OR10T2,0
OR10K2,0
OR10K1,0
RP11-144L1.4,0
OR10R2,0
OR6Y1,0
OR6P1,0
OR10X1,0
OR10Z1,0
SPTA1,43
OR6K2,0
OR6K3,0
OR6K6,0
OR6N1,0
OR6N2,0
MNDA,631
PYHIN1,1315
IFI16,2553
AIM2,58
CADM3,1
CTA-134P22.2,0
DARC,1
FCER1A,163
OR10J3,0
RP11-550P17.5,0
OR10J1,0
RP11-180D21.3,0
OR10J5,0
APCS,0
CRP,0
DUSP23,332
FCRL6,160
SLAMF8,6
C1orf204,9
VSIG8,9
RP11-190A12.7,0
RP11-190A12.8,3
CCDC19,4
AL590560.1,1
TAGLN2,2341
IGSF9,0
SLAMF9,1
LINC01133,6
PIGM,97
KCNJ10,0
RP11-536C5.2,0
KCNJ9,0
IGSF8,179
ATP1A2,37
ATP1A4,23
CASQ1,4
RP11-536C5.7,0
PEA15,78
DCAF8,184
DCAF8,2
RP11-574F21.2,0
PEX19,140
COPA,332
NCSTN,175
NHLH1,1
VANGL2,5
SLAMF6,174
RP11-528G1.2,0
CD84,663
SLAMF1,171
RP11-404F10.2,18
CD48,3778
SLAMF7,234
LY9,331
CD244,114
ITLN1,0
RP11-312J18.6,0
RP11-544M22.1,9
ITLN2,0
F11R,50
RP11-544M22.13,0
TSTD1,1718
USF1,38
ARHGAP30,1143
AL591806.1,0
PVRL4,0
RP11-544M22.8,0
KLHDC9,22
PFDN2,970
NIT1,207
DEDD,101
UFC1,1701
RP11-297K8.2,5
USP21,36
PPOX,124
B4GALT3,258
ADAMTS4,13
NDUFS2,598
FCER1G,1206
AL590714.1,0
APOA2,0
TOMM40L,25
NR1I3,9
PCP4L1,0
MPZ,19
SDHC,811
C1orf192,0
RP11-122G18.5,40
RP11-122G18.8,2
FCGR2A,41
HSPA6,34
FCGR3A,695
RP11-5K23.5,0
FCGR2B,111
FCGR3B,19
RP11-25K21.1,0
FCRLA,1137
FCRLB,37
DUSP12,236
RP11-474I16.8,7
ATF6,335
OLFML2B,2
RP11-227F8.2,0
NOS1AP,1
RP11-565P22.2,0
RP11-565P22.6,0
C1orf226,1
C1orf111,0
SH2D1B,60
UHMK1,571
RP11-359K18.3,6
UAP1,144
DDR2,5
HSD17B7,236
C1orf110,0
RGS4,0
RGS5,8
RP11-267N12.1,0
RP11-267N12.3,19
RP11-77M5.1,0
NUF2,150
PBX1,35
RP11-506O24.1,0
LMX1A,0
RP11-38C18.2,0
RP11-38C18.3,0
RXRG,0
RP11-280O1.2,0
LRRC52,0
RP11-306I1.2,2
MGST3,786
ALDH9A1,453
RP11-466F5.10,0
TMCO1,1011
RP11-466F5.8,15
UCK2,40
RP11-525G13.2,0
FAM78B,1
AL626787.1,0
RP11-375H19.2,2
RP11-479J7.2,0
RP11-479J7.1,0
RP11-276E17.2,6
POGK,116
TADA1,60
RP4-782G3.1,0
ILDR2,0
MAEL,12
RP11-102C16.3,0
GPA33,8
DUSP27,0
RP11-277B15.2,2
RP11-277B15.3,3
POU2F1,181
CD247,1184
RP11-104L21.3,40
CREG1,22
RP3-455J7.4,122
RCSD1,3576
MPZL1,342
ADCY10,1
RP1-313L4.3,0
MPC2,905
DCAF6,203
GPR161,0
TIPRL,364
SFT2D2,336
TBX19,23
RP5-968D22.1,0
RP5-968D22.3,0
XCL2,363
XCL1,463
DPT,0
RP1-10C16.1,0
LINC00626,0
LINC00970,0
RP5-1018K9.1,0
ATP1B1,116
NME7,142
RP4-800F24.1,0
BLZF1,119
CCDC181,0
RP1-206D15.3,0
SLC19A2,14
F5,16
SELP,9
C1orf112,59
SELL,1550
SELE,0
RP1-117P20.3,0
METTL18,199
SCYL3,90
KIFAP3,115
RP11-332H17.1,0
METTL11B,0
RP11-297H3.3,0
LINC01142,0
RP11-576I22.2,0
GORAB,50
RP11-545I10.2,0
RP1-79C4.1,0
PRRX1,0
RP1-79C4.4,1
MROH9,0
FMO3,7
FMO6P,0
FMO2,12
RP1-127D3.4,1
RP1-45C12.1,0
FMO1,26
FMO4,19
PRRC2C,2393
MYOC,0
VAMP4,185
METTL13,113
DNM3,8
DNM3OS,0
PIGC,350
C1orf105,0
SUCO,228
FASLG,92
RP1-15D23.2,2
RP3-471M13.2,1
TNFSF18,0
RP3-395P12.2,0
TNFSF4,30
RP11-296O14.3,76
PRDX6,1430
SLC9C2,1
RP3-436N22.3,0
ANKRD45,3
RP11-360D2.1,0
KLHL20,283
CENPL,78
DARS2,42
GAS5-AS1,1
ZBTB37,164
SERPINC1,1
RC3H1,170
RP11-160H22.3,2
RP11-160H22.5,6
RABGAP1L,455
GPR52,0
RP1-102G20.5,0
CACYBP,955
MRPS14,625
TNN,0
KIAA0040,672
RP5-1114G22.2,0
RP3-518E13.2,0
TNR,1
RP11-222A5.1,0
RP11-318C24.2,1
RFWD2,59
RP11-492I21.1,2
RP11-195C7.1,2
PAPPA2,0
ASTN1,0
BRINP2,0
RP1-35C21.1,0
RP1-35C21.2,0
RP11-63B19.1,0
SEC16B,0
RASAL2-AS1,0
RASAL2,1
TEX35,0
C1orf220,8
C1ORF220,0
RP5-1098D14.1,4
RP11-428K3.1,1
RALGPS2,544
ANGPTL1,2
FAM20B,54
TOR3A,272
ABL2,116
SOAT1,133
AXDND1,2
AL160286.1,0
RP11-545A16.1,2
NPHS2,0
TDRD5,0
RP11-12M5.1,0
FAM163A,0
RP11-12M5.3,0
RP11-12M5.4,0
TOR1AIP2,358
IFRG15,0
RP11-533E19.7,27
TOR1AIP1,286
RP11-533E19.2,0
RP11-533E19.5,56
CEP350,642
RP11-502H18.2,0
QSOX1,83
LHX4,4
RP5-1180C10.2,23
ACBD6,235
OVAAL,0
XPR1,99
RP11-46A10.2,0
KIAA1614,2
RP11-46A10.5,6
RP11-46A10.4,6
AL162431.1,1
STX6,138
MR1,218
IER5,35
RP11-309G3.3,2
RP11-540K16.1,1
RP11-540K16.2,0
RP11-380B22.1,0
CACNA1E,0
RP11-33M22.2,0
ZNF648,0
RP11-538D16.2,2
RP11-538D16.3,0
GS1-122H1.1,0
GS1-122H1.2,1
GLUL,1256
TEDDM1,3
LINC00272,0
RGSL1,0
RNASEL,92
RGS16,140
RP11-317P15.4,0
RP11-317P15.5,0
RGS8,0
RP11-317P15.3,0
NPL,23
DHX9,485
SHCBP1L,0
LAMC1,11
RP11-181K3.4,0
LAMC2,11
NMNAT2,0
SMG7,244
NCF2,93
RP1-127C7.6,0
ARPC5,3144
RGL1,7
APOBEC4,0
RP11-444D13.1,0
COLGALT2,7
TSEN15,268
RP11-382D12.1,0
RP11-382D12.2,1
C1orf21,203
EDEM3,150
FAM129A,142
GS1-120K12.4,0
RNF2,152
TRMT1L,109
SWT1,37
IVNS1ABP,332
GS1-279B7.2,2
GS1-279B7.1,0
GS1-204I12.1,0
GS1-204I12.4,0
HMCN1,1
GS1-174L6.4,2
PRG4,1
TPR,1644
C1orf27,172
AL596220.1,0
OCLM,0
PDC,0
RP11-295K2.3,1
GS1-304P7.3,0
PTGS2,6
RP5-973M2.2,0
PLA2G4A,11
LINC01036,6
LINC01037,17
RP11-445P19.3,0
ERVMER61-1,0
RP11-201A3.1,0
RP11-669M2.1,0
RP11-316I3.1,0
RP11-316I3.2,0
LINC01035,0
RP11-398M15.1,0
RP11-445J9.1,0
BRINP3,0
RP11-547I7.1,0
RP11-547I7.2,0
RP11-161I10.1,0
RP11-463J7.2,1
RP11-309H21.3,1
RP11-309H21.2,0
RP11-541F9.1,0
RP11-541F9.2,0
RGS18,78
RGS21,0
RP5-1011O1.2,0
RP5-1011O1.3,0
RGS1,626
RGS13,0
RGS2,1143
LINC01032,0
UCHL5,298
TROVE2,669
RP11-101E13.5,6
GLRX2,117
CDC73,421
B3GALT2,41
LINC01031,1
RP11-21J7.1,0
RP11-98G13.1,0
RP11-563D10.1,15
RP11-476H20.1,3
RP11-476B1.1,4
KCNT2,0
CFH,32
CFHR3,0
CFHR1,0
CFHR2,0
CFHR4,0
CFHR5,0
F13B,0
ASPM,289
ZBTB41,95
CRB1,8
RP11-75C23.1,0
DENND1B,112
RP11-448G4.4,0
C1orf53,7
LHX9,0
NEK7,94
ATP6V1G3,0
RP11-553K8.2,87
PTPRC,5973
RP11-553K8.5,0
MIR181A1HG,387
RP11-16L9.2,0
RP11-16L9.3,9
RP11-16L9.4,0
RP11-382E9.1,0
NR5A2,2
RP11-532L16.3,0
LINC00862,1
ZNF281,355
RP11-469A15.2,0
KIF14,79
DDX59,159
RP11-92G12.3,2
CAMSAP2,8
GPR25,0
C1orf106,26
KIF21B,43
RP11-168O16.1,5
RP11-168O16.2,0
CACNA1S,0
ASCL5,0
TMEM9,158
IGFN1,0
RP11-567E21.3,0
PKP1,0
TNNT2,9
LAD1,0
TNNI1,0
RP11-134G8.8,1
PHLDA3,2
CSRP1,178
RP11-134G8.7,5
RPS10P7,121
AC096677.1,8
NAV1,92
RP11-25B7.1,0
IPO9-AS1,7
RP11-90L20.2,0
IPO9,263
SHISA4,5
RP11-307B6.3,0
LMOD1,0
TIMM17A,334
RNPEP,71
RP11-465N4.5,0
RP11-465N4.4,0
ELF3,15
GPR37L1,0
ARL8A,62
PTPN7,837
LGR6,8
UBE2T,322
PPP1R12B,109
SYT2,0
RP11-569A11.1,1
RP11-569A11.2,0
KDM5B,183
RP11-480I12.10,0
PCAT6,11
RP11-480I12.4,6
RP11-480I12.7,1
RABIF,227
KLHL12,94
ADIPOR1,424
CYB5R1,248
TMEM183A,775
PPFIA4,2
MYOG,0
ADORA1,0
RP11-335O13.7,0
RP11-335O13.8,0
MYBPH,8
CHI3L1,1
CHIT1,4
RP11-134P9.3,29
LINC01136,9
BTG2,1854
FMOD,1
PRELP,11
OPTC,0
ATP2B4,206
LAX1,224
ZC3H11A,502
ZBED6,243
SNRPE,2358
LINC00303,0
SOX13,14
RP11-74C13.4,0
ETNK2,12
RP11-74C13.3,0
REN,0
KISS1,0
GOLT1A,1
PLEKHA6,2
RP11-203F10.5,0
RP11-739N20.2,0
PPP1R15B,129
PIK3C2B,108
MDM4,1590
RP11-430C7.4,33
LRRN2,25
RP11-430C7.5,7
RP11-23I7.1,0
NFASC,28
CNTN2,0
TMEM81,6
RBBP5,169
DSTYK,162
TMCC2,7
RP11-383G10.5,0
NUAK2,100
KLHDC8A,2
LEMD1-AS1,2
LEMD1,0
RP11-576D8.4,24
CDK18,15
MFSD4,12
ELK4,237
SLC45A3,6
NUCKS1,1906
AC119673.1,0
RAB7L1,379
SLC41A1,90
PM20D1,5
SLC26A9,0
RP4-681L3.2,0
RP11-312O7.2,34
FAM72A,21
RP11-38J22.1,0
RP11-38J22.3,1
AVPR1B,0
C1orf186,83
RP11-38J22.6,0
CTSE,5
SRGAP2,100
SRGAP2-AS1,0
IKBKE,177
C1orf147,0
RP11-534L20.5,2
RASSF5,616
EIF2D,329
RP11-343H5.6,2
DYRK3,16
MAPKAPK2,132
IL10,11
IL19,0
IL20,0
IL24,52
FAIM3,947
PIGR,2
FCAMR,0
C1orf116,0
YOD1,53
PFKFB2,35
C4BPB,1
C4BPA,0
RP11-164O23.7,0
RP11-6J21.2,0
CD55,661
CR2,11
CR1,34
RP11-78B10.2,0
CR1L,1
CD46,460
RP11-328D5.1,2
CD34,78
PLXNA2,10
RP11-565N2.1,0
RP11-565N2.2,0
RP11-459K23.2,0
RP5-1051D14.1,0
RP11-385M4.1,0
RP11-372M18.1,0
RP11-372M18.2,0
MIR205HG,2
RP1-272L16.1,0
CAMK1G,0
LAMB3,1
RP1-28O10.1,7
G0S2,8
HSD11B1,3
TRAF3IP3,2480
C1orf74,12
IRF6,2
DIEXF,75
SYT14,0
SERTAD4-AS1,0
SERTAD4,1
HHAT,15
KCNH1,0
RP11-543B16.3,0
RCOR3,220
TRAF5,330
RP11-318L16.6,3
RD3,0
RP11-359E8.3,0
SLC30A1,12
RP11-354K1.2,0
RP11-354K1.1,0
NEK2,34
RP11-122M14.1,0
RP11-122M14.3,0
LPGAT1,107
RP11-552D8.1,0
INTS7,59
DTL,61
RP11-15I11.2,0
RP11-15I11.3,0
PPP2R5A,144
RP11-384C4.7,13
RP11-384C4.2,0
TMEM206,119
NENF,28
RP11-61J19.2,0
RP11-61J19.3,0
RP11-61J19.4,0
ATF3,7
RP11-338C15.5,0
FAM71A,0
RP11-338C15.3,0
BATF3,13
NSL1,484
TATDN3,151
C1orf227,0
FLVCR1-AS1,47
FLVCR1,81
VASH2,28
ANGEL2,220
RPS6KC1,75
RP11-554K11.2,0
RP11-323I1.1,0
PROX1-AS1,2
PROX1,1
RP11-53A1.2,0
SMYD2,107
PTPN14,41
CENPF,531
KCNK2,1
KCTD3,36
USH2A,0
RP5-1111A8.3,0
RP11-22M7.2,0
RP5-1099E6.3,0
ESRRG,5
GPATCH2,199
RP11-361K17.2,0
SPATA17,0
SPATA17-AS1,0
LINC00210,0
RP11-152L7.1,0
RP11-152L7.2,2
RRP15,241
RP11-224O19.2,0
TGFB2,0
C1orf143,0
RP11-412H9.2,0
RP11-135J2.4,3
LYPLAL1,208
RP11-135J2.3,0
RP11-392O17.1,0
RP11-95P13.1,0
RP11-95P13.2,0
SLC30A10,0
EPRS,477
BPNT1,139
IARS2,204
RAB3GAP2,275
RP11-302I18.3,0
RP11-410C4.5,0
AC096644.1,0
RP11-410C4.4,0
MARK1,2
RP11-322F10.2,0
C1orf115,5
2-Mar,4
1-Mar,3
RNU6ATAC35P,0
RP11-295M18.6,0
RP11-295M18.2,1
HLA-AS1,12
HLX,93
RP11-421L10.1,6
RP11-103C3.1,0
DUSP10,67
RP11-191N8.2,0
RP11-815M8.1,0
RP11-400N13.2,0
RP11-400N13.3,0
RP11-400N13.1,0
RP11-358H9.1,0
HHIPL2,1
TAF1A,86
RP11-378J18.3,13
MIA3,562
RP11-378J18.8,18
AIDA,464
BROX,445
FAM177B,46
RP11-452F19.3,96
DISP1,60
TLR5,14
RP11-239E10.2,0
RP11-239E10.3,0
SUSD4,12
C1orf65,0
CAPN8,0
CAPN2,314
TP53BP2,44
RP11-504P24.8,18
RP11-504P24.4,56
RP11-504P24.6,1
AC138393.1,0
FBXO28,147
DEGS1,353
RP11-365O16.6,2
NVL,179
CNIH4,301
WDR26,264
CNIH3,9
RP11-100E13.1,0
RP11-3L21.2,0
RP11-449J1.1,0
DNAH14,21
LBR,1303
AC092811.1,0
ENAH,17
RP11-145A3.1,0
SRP9,2817
EPHX1,15
RP11-285F7.2,57
TMEM63A,349
LEFTY1,1
RP4-559A3.7,0
PYCR2,583
LEFTY2,2
SDE2,104
RP11-396C23.4,3
H3F3A,19760
RP11-396C23.2,3
ACBD3,66
RP11-275I14.4,0
MIXL1,8
LIN9,39
PARP1,1863
C1orf95,0
ITPKB,163
ITPKB-AS1,38
PSEN2,35
ADCK3,142
CDC42BPA,13
RP5-1087E8.3,0
RP11-1B20.1,0
CTD-2090I13.1,593
RP11-275O4.3,0
ZNF678,67
SNAP47,301
JMJD4,113
SNAP47-AS1,0
PRSS38,0
WNT9A,0
WNT3A,0
ARF1,2151
C1orf35,504
MRPL55,607
GUK1,2597
GJC2,0
IBA57-AS1,2
IBA57,61
C1orf145,0
OBSCN,31
RP5-1139B12.2,1
RP5-1139B12.3,0
RP5-1139B12.4,0
RP11-245P10.6,0
TRIM11,77
RP11-245P10.8,0
RP11-245P10.4,0
TRIM17,2
HIST3H3,0
HIST3H2A,7
HIST3H2BB,6
RNF187,46
RHOU,16
RP5-1065P14.2,0
RP5-1061H20.5,0
TMEM78,6
RP5-1061H20.4,1
RAB4A,443
SPHAR,0
