,BMM9_Benign
FAM102B,47
HENMT1,227
PRPF38B,1763
FNDC7,0
RP11-293A10.3,0
STXBP3,286
AKNAD1,0
SPATA42,0
GPSM2,153
CLCC1,114
WDR47,38
TAF13,42
RP5-1065J22.8,53
TMEM167B,225
SCARNA2,13
C1orf194,0
KIAA1324,11
SARS,416
CELSR2,2
PSRC1,26
MYBPHL,0
SORT1,13
PSMA5,922
SYPL2,0
ATXN7L2,10
CYB561D1,166
AMIGO1,15
GPR61,0
RP5-1160K1.8,0
GNAI3,332
RP5-1160K1.3,5
GNAT2,1
AMPD2,109
RP5-1160K1.6,0
GSTM4,109
GSTM2,15
GSTM1,1
AC000032.2,0
GSTM5,27
RP4-735C1.4,0
GSTM3,83
EPS8L3,0
RP4-735C1.6,0
RP11-195M16.1,0
RP11-195M16.3,0
CSF1,43
AHCYL1,185
STRIP1,113
RP4-773N10.4,9
ALX3,2
RP4-773N10.6,0
UBL4B,0
SLC6A17,0
RP5-1028L10.1,0
RP5-1028L10.2,0
KCNC4-AS1,0
KCNC4,0
RP5-1074L1.1,1
RBM15,110
SLC16A4,57
RP5-1074L1.4,22
LAMTOR5-AS1,17
LAMTOR5,1428
PROK1,0
RP11-470L19.5,0
RP11-470L19.2,0
KCNA10,0
KCNA2,1
RP11-284N8.3,120
KCNA3,85
CD53,1935
RP11-96K19.2,4
LRIF1,284
RP11-96K19.5,11
DRAM2,733
CEPT1,269
RP5-1180E21.4,23
RP5-1180E21.5,130
DENND2D,841
CHI3L2,152
CHIA,1
RP5-1125M8.2,0
PIFO,6
OVGP1,12
WDR77,198
ATP5F1,1092
C1orf162,866
ADORA3,2
RAP1A,1107
LINC01160,0
FAM212B,13
FAM212B-AS1,0
DDX20,114
KCND3,5
KCND3-AS1,0
RP11-88H9.2,0
RP5-965F6.2,0
CTTNBP2NL,21
WNT2B,22
RP4-671G15.2,0
ST7L,73
CAPZA1,893
MOV10,67
RP11-426L16.3,17
RHOC,520
RP11-426L16.10,0
PPM1J,40
RP11-426L16.9,0
FAM19A3,0
RP11-426L16.8,1
RP3-522D1.1,0
SLC16A1,79
SLC16A1-AS1,112
RP11-389O22.1,6
RP11-31F15.2,6
LRIG2,196
MAGI3,18
PHTF1,144
RSBN1,386
RP5-1073O3.2,2
PTPN22,395
AP4B1-AS1,32
BCL2L15,121
AP4B1,83
DCLRE1B,17
RP5-1073O3.7,21
HIPK1,163
OLFML3,0
SYT6,0
RP4-543J13.1,0
TRIM33,288
BCAS2,373
DENND2C,16
AMPD1,3
NRAS,113
CSDE1,1298
SIKE1,261
SYCP1,0
TSHB,0
TSPAN2,26
RP4-666F24.3,9
RP4-663N10.1,0
NGF,0
VANGL1,17
CASQ2,0
NHLH2,0
RP11-12L8.1,0
SLC22A15,13
RP11-159M11.2,0
MAB21L3,1
RP5-1185H19.2,0
ATP1A1,333
AL136376.1,1
RP4-655J12.4,0
RP4-655J12.5,0
RP5-1086K13.1,0
CD58,191
IGSF3,0
C1orf137,0
CD2,2115
RP4-753F5.1,0
PTGFRN,2
CD101,4
RP11-27K13.3,1
TTF2,197
TRIM45,2
VTCN1,0
RP11-39H13.1,0
RP11-188D8.1,2
MAN1A2,450
AL157902.3,1
FAM46C,140
GDAP2,89
WDR3,135
SPAG17,1
TBX15,0
RP4-712E4.1,0
RP4-712E4.2,0
WARS2,67
WARS2-IT1,2
RP11-418J17.1,52
RP11-418J17.3,0
RP5-834N19.1,0
HAO2,0
HSD3B2,0
HSD3B1,0
ZNF697,2
PHGDH,170
HMGCS2,0
REG4,10
ADAM30,0
NOTCH2,201
RP11-114O18.1,1
RP11-439A17.7,61
FAM72B,11
RP11-439A17.4,0
RP11-439A17.10,0
RP11-439A17.9,0
FCGR1B,7
RP11-343N15.1,0
RP11-343N15.5,132
AL592494.5,1
RP11-343N15.2,0
RP11-344P13.4,0
RP11-344P13.6,38
RP11-344P13.1,0
RP11-417J8.1,0
RP11-417J8.2,0
RP11-417J8.3,29
RP11-417J8.6,16
RP11-423O2.5,16
RP11-423O2.7,0
RP11-782C8.2,2
RP11-782C8.1,23
RP11-782C8.4,0
RP11-782C8.3,5
RP11-782C8.5,10
RP11-435B5.3,3
RP11-435B5.4,25
RP11-435B5.5,5
RP11-435B5.6,0
RP11-435B5.7,0
RP6-206I17.1,15
RP6-206I17.2,14
RP6-206I17.3,4
PPIAL4G,32
FAM72D,13
RP11-289H16.1,0
NBPF8,0
LINC00623,9
AL592284.1,561
PPIAL4B,0
RP11-640M9.1,451
NBPF9,82
RP4-791M13.3,10
PDE4DIP,183
RP4-791M13.4,0
RP4-791M13.5,0
AL590452.1,40
RP11-326G21.1,25
RP11-458D21.6,3
NOTCH2NL,306
RP11-458D21.5,0
NBPF10,593
RP11-458D21.1,2
HFE2,0
TXNIP,7052
POLR3GL,796
ANKRD34A,16
RP11-315I20.1,27
LIX1L,92
RBM8A,1204
PEX11B,123
ITGA10,14
RP11-315I20.3,0
ANKRD35,24
PIAS3,36
NUDT17,36
POLR3C,112
RNF115,410
CD160,425
PDZK1,4
GPR89A,130
WI2-925H4.1,0
GPR89C,4
RP11-94I2.4,0
NBPF11,25
NBPF12,50
RP4-704D21.2,0
PRKAB2,66
RP11-337C18.8,66
FMO5,61
RP11-337C18.9,7
CHD1L,148
LINC00624,1
BCL9,20
ACP6,84
RP11-533N14.3,0
GJA5,0
RP11-433J22.2,0
RP11-433J22.3,0
GJA8,0
GPR89B,15
RP6-74O6.2,0
XXyac-YX155B6.7,0
RP6-74O6.3,0
NBPF24,10
BX842679.1,1
XXyac-YX155B6.5,4
XXyac-YX155B6.6,0
RP11-495P10.6,1
RP11-495P10.8,1
RP11-495P10.5,0
RP11-495P10.7,0
RP11-495P10.3,1
RP6-74O6.6,0
LINC01138,0
RP11-495P10.1,0
PPIAL4A,0
NBPF14,24
PPIAL4D,18
RP11-89F3.2,17
NBPF20,34
NBPF15,27
RP11-666A1.5,11
NBPF16,4
RP11-763B22.4,9
RP11-763B22.6,0
RP11-14N7.2,28
RP11-403I13.5,8
RP11-403I13.4,28
LINC00869,5
RP11-403I13.8,70
RP11-403I13.9,0
RP5-998N21.4,0
RP5-998N21.7,0
HIST2H3PS2,0
FAM72C,3
PPIAL4C,0
RP11-277L2.4,435
RP11-277L2.3,155
RP11-277L2.5,0
RP11-353N4.1,1
RP11-353N4.5,2
RP11-353N4.4,3
FAM231D,0
FCGR1A,16
HIST2H2BF,26
RP11-196G18.21,0
RP11-196G18.3,0
HIST2H3D,2
RP11-196G18.23,26
HIST2H4A,1
HIST2H3C,0
HIST2H2AA3,43
RP11-196G18.24,22
HIST2H2AA4,0
HIST2H3A,0
HIST2H4B,0
HIST2H2BE,195
HIST2H2AC,562
HIST2H2AB,17
BOLA1,210
SV2A,27
SF3B4,286
MTMR11,18
OTUD7B,45
VPS45,165
PLEKHO1,164
ANP32E,742
RP4-790G17.7,0
CA14,9
APH1A,707
C1orf54,33
C1orf51,12
MRPS21,1646
PRPF3,240
RPRD2,279
TARS2,168
ECM1,1
LINC00568,36
RP11-54A4.2,0
ADAMTSL4,3
AL356356.1,0
ADAMTSL4-AS1,4
MCL1,635
ENSA,1174
GOLPH3L,101
HORMAD1,1
CTSS,1519
CTSK,4
ARNT,121
SETDB1,112
CERS2,283
RP11-316M1.12,1
RP11-316M1.3,2
ANXA9,1
FAM63A,28
PRUNE,56
BNIPL,8
C1orf56,379
CDC42SE1,654
MLLT11,62
GABPB2,212
SEMA6C,0
TNFAIP8L2,209
SCNM1,416
LYSMD1,6
TMOD4,0
VPS72,223
PIP5K1A,145
PSMD4,891
RP11-126K1.2,8
ZNF687,31
PI4KB,152
RP11-126K1.9,0
RFX5,176
RP11-126K1.8,0
RP11-126K1.6,88
SELENBP1,29
PSMB4,644
POGZ,307
CGN,2
TUFT1,3
RP11-404E16.1,1
SNX27,114
RP11-98D18.1,0
CELF3,0
RIIAD1,0
AL589765.1,0
RP11-98D18.15,1
MRPL9,594
OAZ3,3
RP11-98D18.3,0
RP11-98D18.16,0
TDRKH,17
RP11-98D18.9,26
RP11-98D18.17,1
LINGO4,0
RORC,19
C2CD4D,0
AL450992.2,2
THEM5,0
THEM4,354
S100A10,3001
NBPF18P,5
S100A11,2199
TCHHL1,0
TCHH,2
AL589986.2,0
RPTN,0
FLG-AS1,5
RP11-107M16.2,0
HRNR,0
FLG,0
FLG2,10
RP1-91G5.3,0
CRNN,0
LCE5A,0
CRCT1,0
LCE3E,0
LCE3D,0
LCE3C,0
LCE3B,0
LCE3A,0
LINC00302,0
LCE2D,0
LCE2B,0
LCE2C,0
LCE2A,0
LCE4A,0
C1orf68,0
KPRP,0
LCE1F,0
LCE1E,0
LCE1D,0
LCE1C,0
LCE1B,0
LCE1A,0
LCE6A,0
SMCP,0
IVL,0
RP1-13P20.6,3
SPRR4,0
SPRR1A,0
SPRR3,0
SPRR1B,0
SPRR2D,0
SPRR2A,0
SPRR2B,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
RP1-140J1.1,0
LELP1,0
PRR9,0
LOR,0
PGLYRP3,0
PGLYRP4,0
S100A9,5959
S100A12,405
S100A8,5284
S100A7A,0
S100A7L2,0
S100A7,0
BX470102.3,1
S100A6,7934
S100A5,7
S100A4,10013
S100A3,1
S100A2,4
S100A16,1
S100A14,0
S100A13,42
S100A1,5
RP1-178F15.4,9
CHTOP,532
SNAPIN,424
ILF2,959
NPR1,0
INTS3,133
RP11-216N14.8,0
RP11-216N14.9,1
SLC27A3,70
GATAD2B,206
DENND4B,182
CRTC2,79
SLC39A1,182
RP11-422P24.10,1
CREB3L4,75
JTB,1649
RP11-422P24.11,14
RAB13,222
RPS27,141906
NUP210L,7
TPM3,2815
C1orf189,0
C1orf43,727
UBAP2L,192
HAX1,993
AQP10,0
ATP8B2,96
RP11-350G8.5,21
IL6R,218
SHE,12
RP11-350G8.9,0
TDRD10,1
UBE2Q1,105
UBE2Q1-AS1,0
CHRNB2,0
RP11-61L14.6,0
ADAR,907
AL606500.1,0
KCNN3,7
PMVK,376
RP11-307C12.13,28
PBXIP1,512
PYGO2,115
RP11-307C12.12,8
SHC1,87
CKS1B,482
FLAD1,172
LENEP,0
ZBTB7B,96
DCST2,1
DCST1,0
RP11-307C12.11,2
ADAM15,59
EFNA4,88
EFNA3,33
EFNA3,0
EFNA1,14
SLC50A1,423
DPM3,545
KRTCAP2,988
RP11-201K10.3,0
TRIM46,42
MUC1,3
THBS3,14
RP11-263K19.4,2
MTX1,202
RP11-263K19.6,0
GBA,65
FAM189B,56
SCAMP3,208
CLK2,47
HCN3,5
PKLR,3
FDPS,559
RUSC1-AS1,3
RUSC1,66
ASH1L,1150
RP11-29H23.4,1
MSTO1,68
YY1AP1,201
DAP3,691
RP11-243J18.2,0
GON4L,571
SYT11,68
RIT1,125
KIAA0907,455
RXFP4,0
ARHGEF2,355
RP11-336K24.12,16
RP11-336K24.5,0
SSR2,2892
UBQLN4,35
LAMTOR2,742
RAB25,4
MEX3A,7
LMNA,62
SEMA4A,58
SLC25A44,76
PMF1-BGLAP,0
PMF1,430
BGLAP,7
PAQR6,12
SMG5,61
TMEM79,9
C1orf85,83
VHLL,0
CCT3,1189
TSACC,3
RHBG,0
RP11-139I14.2,2
C1orf61,12
RP11-98G7.1,4
MEF2D,135
RP11-284F21.8,13
IQGAP3,1
TTC24,45
APOA1BP,325
GPATCH4,300
RP11-284F21.11,0
HAPLN2,0
RP11-284F21.9,0
BCAN,1
RP11-284F21.10,1
RP11-284F21.7,0
NES,0
RP11-66D17.3,11
CRABP2,0
RP11-66D17.5,0
ISG20L2,236
RRNAD1,63
MRPL24,256
HDGF,177
PRCC,260
SH2D2A,147
NTRK1,0
INSRR,0
PEAR1,1
LRRC71,0
ARHGEF11,5
ETV3L,0
ETV3,82
RP11-71G12.1,19
RP11-85G21.1,0
RP11-85G21.3,9
RP11-85G21.2,0
FCRL5,496
FCRL4,0
FCRL3,207
RP11-367J7.3,3
FCRL2,474
FCRL1,172
CD5L,1
KIRREL,1
RP11-404O13.1,0
CD1D,61
RP11-404O13.5,4
CD1A,3
CD1C,50
CD1B,2
CD1E,6
OR10T2,0
OR10K2,0
OR10K1,0
RP11-144L1.4,0
OR10R2,0
OR6Y1,0
OR6P1,0
OR10X1,0
OR10Z1,0
SPTA1,71
OR6K2,0
OR6K3,0
OR6K6,0
OR6N1,0
OR6N2,0
MNDA,759
PYHIN1,1097
IFI16,2341
AIM2,299
CADM3,0
CTA-134P22.2,0
DARC,9
FCER1A,378
OR10J3,0
RP11-550P17.5,0
OR10J1,0
RP11-180D21.3,0
OR10J5,0
APCS,0
CRP,0
DUSP23,348
FCRL6,115
SLAMF8,7
C1orf204,14
VSIG8,14
RP11-190A12.7,0
RP11-190A12.8,2
CCDC19,5
AL590560.1,3
TAGLN2,1701
IGSF9,1
SLAMF9,2
LINC01133,10
PIGM,109
KCNJ10,2
RP11-536C5.2,0
KCNJ9,0
IGSF8,153
ATP1A2,7
ATP1A4,19
CASQ1,0
RP11-536C5.7,4
PEA15,78
DCAF8,168
DCAF8,3
RP11-574F21.2,3
PEX19,102
COPA,351
NCSTN,178
NHLH1,2
VANGL2,0
SLAMF6,125
RP11-528G1.2,0
CD84,569
SLAMF1,217
RP11-404F10.2,12
CD48,3869
SLAMF7,215
LY9,337
CD244,80
ITLN1,0
RP11-312J18.6,0
RP11-544M22.1,4
ITLN2,0
F11R,61
RP11-544M22.13,0
TSTD1,2221
USF1,60
ARHGAP30,1065
AL591806.1,0
PVRL4,0
RP11-544M22.8,0
KLHDC9,19
PFDN2,948
NIT1,171
DEDD,80
UFC1,1544
RP11-297K8.2,2
USP21,31
PPOX,90
B4GALT3,237
ADAMTS4,7
NDUFS2,199
FCER1G,1046
AL590714.1,0
APOA2,80
TOMM40L,22
NR1I3,10
PCP4L1,0
MPZ,32
SDHC,691
C1orf192,0
RP11-122G18.5,21
RP11-122G18.8,6
FCGR2A,24
HSPA6,18
FCGR3A,164
RP11-5K23.5,0
FCGR2B,176
FCGR3B,1
RP11-25K21.1,0
FCRLA,621
FCRLB,34
DUSP12,209
RP11-474I16.8,14
ATF6,310
OLFML2B,1
RP11-227F8.2,0
NOS1AP,4
RP11-565P22.2,0
RP11-565P22.6,0
C1orf226,0
C1orf111,0
SH2D1B,21
UHMK1,554
RP11-359K18.3,3
UAP1,122
DDR2,4
HSD17B7,227
C1orf110,0
RGS4,0
RGS5,3
RP11-267N12.1,0
RP11-267N12.3,26
RP11-77M5.1,0
NUF2,121
PBX1,82
RP11-506O24.1,0
LMX1A,0
RP11-38C18.2,0
RP11-38C18.3,0
RXRG,0
RP11-280O1.2,0
LRRC52,0
RP11-306I1.2,2
MGST3,713
ALDH9A1,329
RP11-466F5.10,0
TMCO1,847
RP11-466F5.8,6
UCK2,48
RP11-525G13.2,0
FAM78B,0
AL626787.1,0
RP11-375H19.2,0
RP11-479J7.2,0
RP11-479J7.1,0
RP11-276E17.2,2
POGK,112
TADA1,49
RP4-782G3.1,0
ILDR2,0
MAEL,2
RP11-102C16.3,0
GPA33,4
DUSP27,0
RP11-277B15.2,5
RP11-277B15.3,3
POU2F1,187
CD247,840
RP11-104L21.3,26
CREG1,38
RP3-455J7.4,28
RCSD1,1634
MPZL1,161
ADCY10,0
RP1-313L4.3,0
MPC2,766
DCAF6,193
GPR161,0
TIPRL,301
SFT2D2,380
TBX19,26
RP5-968D22.1,0
RP5-968D22.3,0
XCL2,451
XCL1,349
DPT,0
RP1-10C16.1,0
LINC00626,0
LINC00970,1
RP5-1018K9.1,0
ATP1B1,92
NME7,100
RP4-800F24.1,0
BLZF1,146
CCDC181,3
RP1-206D15.3,0
SLC19A2,5
F5,8
SELP,23
C1orf112,46
SELL,1513
SELE,0
RP1-117P20.3,0
METTL18,184
SCYL3,95
KIFAP3,138
RP11-332H17.1,1
METTL11B,0
RP11-297H3.3,0
LINC01142,0
RP11-576I22.2,0
GORAB,45
RP11-545I10.2,0
RP1-79C4.1,0
PRRX1,0
RP1-79C4.4,0
MROH9,2
FMO3,3
FMO6P,0
FMO2,0
RP1-127D3.4,1
RP1-45C12.1,27
FMO1,18
FMO4,29
PRRC2C,2328
MYOC,0
VAMP4,126
METTL13,125
DNM3,13
DNM3OS,0
PIGC,299
C1orf105,0
SUCO,212
FASLG,115
RP1-15D23.2,1
RP3-471M13.2,1
TNFSF18,0
RP3-395P12.2,2
TNFSF4,32
RP11-296O14.3,68
PRDX6,1218
SLC9C2,3
RP3-436N22.3,0
ANKRD45,2
RP11-360D2.1,0
KLHL20,210
CENPL,86
DARS2,25
GAS5-AS1,0
ZBTB37,128
SERPINC1,1
RC3H1,175
RP11-160H22.3,6
RP11-160H22.5,9
RABGAP1L,336
GPR52,1
RP1-102G20.5,1
CACYBP,830
MRPS14,508
TNN,0
KIAA0040,635
RP5-1114G22.2,0
RP3-518E13.2,0
TNR,0
RP11-222A5.1,0
RP11-318C24.2,1
RFWD2,59
RP11-492I21.1,1
RP11-195C7.1,4
PAPPA2,0
ASTN1,0
BRINP2,0
RP1-35C21.1,0
RP1-35C21.2,0
RP11-63B19.1,0
SEC16B,0
RASAL2-AS1,1
RASAL2,7
TEX35,1
C1orf220,18
C1ORF220,0
RP5-1098D14.1,5
RP11-428K3.1,1
RALGPS2,991
ANGPTL1,5
FAM20B,58
TOR3A,243
ABL2,101
SOAT1,139
AXDND1,3
AL160286.1,0
RP11-545A16.1,1
NPHS2,0
TDRD5,0
RP11-12M5.1,0
FAM163A,0
RP11-12M5.3,0
RP11-12M5.4,0
TOR1AIP2,288
IFRG15,0
RP11-533E19.7,25
TOR1AIP1,283
RP11-533E19.2,0
RP11-533E19.5,16
CEP350,605
RP11-502H18.2,0
QSOX1,91
LHX4,6
RP5-1180C10.2,15
ACBD6,285
OVAAL,0
XPR1,67
RP11-46A10.2,0
KIAA1614,4
RP11-46A10.5,1
RP11-46A10.4,2
AL162431.1,0
STX6,109
MR1,191
IER5,52
RP11-309G3.3,0
RP11-540K16.1,0
RP11-540K16.2,0
RP11-380B22.1,0
CACNA1E,1
RP11-33M22.2,0
ZNF648,0
RP11-538D16.2,3
RP11-538D16.3,0
GS1-122H1.1,0
GS1-122H1.2,0
GLUL,431
TEDDM1,0
LINC00272,0
RGSL1,0
RNASEL,78
RGS16,101
RP11-317P15.4,0
RP11-317P15.5,0
RGS8,0
RP11-317P15.3,0
NPL,16
DHX9,420
SHCBP1L,0
LAMC1,10
RP11-181K3.4,0
LAMC2,7
NMNAT2,3
SMG7,257
NCF2,72
RP1-127C7.6,1
ARPC5,1999
RGL1,6
APOBEC4,0
RP11-444D13.1,0
COLGALT2,11
TSEN15,228
RP11-382D12.1,0
RP11-382D12.2,5
C1orf21,187
EDEM3,152
FAM129A,129
GS1-120K12.4,0
RNF2,151
TRMT1L,120
SWT1,26
IVNS1ABP,226
GS1-279B7.2,7
GS1-279B7.1,0
GS1-204I12.1,0
GS1-204I12.4,0
HMCN1,1
GS1-174L6.4,0
PRG4,0
TPR,1565
C1orf27,170
AL596220.1,0
OCLM,0
PDC,0
RP11-295K2.3,2
GS1-304P7.3,0
PTGS2,6
RP5-973M2.2,1
PLA2G4A,26
LINC01036,9
LINC01037,19
RP11-445P19.3,1
ERVMER61-1,0
RP11-201A3.1,0
RP11-669M2.1,0
RP11-316I3.1,0
RP11-316I3.2,0
LINC01035,0
RP11-398M15.1,0
RP11-445J9.1,0
BRINP3,0
RP11-547I7.1,0
RP11-547I7.2,0
RP11-161I10.1,0
RP11-463J7.2,2
RP11-309H21.3,1
RP11-309H21.2,0
RP11-541F9.1,0
RP11-541F9.2,0
RGS18,113
RGS21,0
RP5-1011O1.2,1
RP5-1011O1.3,0
RGS1,321
RGS13,2
RGS2,385
LINC01032,0
UCHL5,276
TROVE2,559
RP11-101E13.5,8
GLRX2,158
CDC73,338
B3GALT2,34
LINC01031,1
RP11-21J7.1,0
RP11-98G13.1,0
RP11-563D10.1,11
RP11-476H20.1,1
RP11-476B1.1,3
KCNT2,0
CFH,47
CFHR3,1
CFHR1,0
CFHR2,0
CFHR4,0
CFHR5,0
F13B,0
ASPM,248
ZBTB41,96
CRB1,13
RP11-75C23.1,0
DENND1B,136
RP11-448G4.4,0
C1orf53,5
LHX9,0
NEK7,105
ATP6V1G3,0
RP11-553K8.2,17
PTPRC,5410
RP11-553K8.5,1
MIR181A1HG,251
RP11-16L9.2,0
RP11-16L9.3,6
RP11-16L9.4,0
RP11-382E9.1,0
NR5A2,1
RP11-532L16.3,0
LINC00862,1
ZNF281,270
RP11-469A15.2,0
KIF14,50
DDX59,129
RP11-92G12.3,9
CAMSAP2,3
GPR25,0
C1orf106,15
KIF21B,30
RP11-168O16.1,1
RP11-168O16.2,0
CACNA1S,0
ASCL5,3
TMEM9,136
IGFN1,0
RP11-567E21.3,0
PKP1,0
TNNT2,2
LAD1,1
TNNI1,0
RP11-134G8.8,0
PHLDA3,3
CSRP1,190
RP11-134G8.7,1
RPS10P7,84
AC096677.1,5
NAV1,81
RP11-25B7.1,0
IPO9-AS1,10
RP11-90L20.2,0
IPO9,191
SHISA4,7
RP11-307B6.3,3
LMOD1,1
TIMM17A,253
RNPEP,76
RP11-465N4.5,0
RP11-465N4.4,0
ELF3,11
GPR37L1,0
ARL8A,73
PTPN7,860
LGR6,8
UBE2T,217
PPP1R12B,70
SYT2,5
RP11-569A11.1,0
RP11-569A11.2,0
KDM5B,152
RP11-480I12.10,0
PCAT6,6
RP11-480I12.4,1
RP11-480I12.7,0
RABIF,162
KLHL12,77
ADIPOR1,324
CYB5R1,212
TMEM183A,514
PPFIA4,0
MYOG,0
ADORA1,3
RP11-335O13.7,0
RP11-335O13.8,0
MYBPH,7
CHI3L1,1
CHIT1,6
RP11-134P9.3,16
LINC01136,6
BTG2,1436
FMOD,108
PRELP,5
OPTC,0
ATP2B4,233
LAX1,260
ZC3H11A,458
ZBED6,224
SNRPE,2378
LINC00303,0
SOX13,4
RP11-74C13.4,0
ETNK2,6
RP11-74C13.3,0
REN,0
KISS1,0
GOLT1A,4
PLEKHA6,2
RP11-203F10.5,0
RP11-739N20.2,0
PPP1R15B,135
PIK3C2B,47
MDM4,995
RP11-430C7.4,32
LRRN2,15
RP11-430C7.5,7
RP11-23I7.1,0
NFASC,12
CNTN2,0
TMEM81,4
RBBP5,122
DSTYK,131
TMCC2,4
RP11-383G10.5,0
NUAK2,141
KLHDC8A,1
LEMD1-AS1,0
LEMD1,0
RP11-576D8.4,19
CDK18,15
MFSD4,23
ELK4,238
SLC45A3,10
NUCKS1,2189
AC119673.1,0
RAB7L1,275
SLC41A1,87
PM20D1,6
SLC26A9,0
RP4-681L3.2,0
RP11-312O7.2,30
FAM72A,11
RP11-38J22.1,0
RP11-38J22.3,1
AVPR1B,0
C1orf186,145
RP11-38J22.6,2
CTSE,8
SRGAP2,91
SRGAP2-AS1,0
IKBKE,160
C1orf147,1
RP11-534L20.5,5
RASSF5,512
EIF2D,250
RP11-343H5.6,4
DYRK3,31
MAPKAPK2,359
IL10,8
IL19,1
IL20,0
IL24,28
FAIM3,1320
PIGR,74
FCAMR,0
C1orf116,0
YOD1,39
PFKFB2,24
C4BPB,0
C4BPA,0
RP11-164O23.7,0
RP11-6J21.2,0
CD55,385
CR2,11
CR1,32
RP11-78B10.2,1
CR1L,14
CD46,442
RP11-328D5.1,2
CD34,159
PLXNA2,6
RP11-565N2.1,0
RP11-565N2.2,0
RP11-459K23.2,0
RP5-1051D14.1,0
RP11-385M4.1,0
RP11-372M18.1,0
RP11-372M18.2,0
MIR205HG,1
RP1-272L16.1,0
CAMK1G,0
LAMB3,0
RP1-28O10.1,6
G0S2,18
HSD11B1,3
TRAF3IP3,2462
C1orf74,10
IRF6,2
DIEXF,100
SYT14,0
SERTAD4-AS1,0
SERTAD4,0
HHAT,11
KCNH1,0
RP11-543B16.3,0
RCOR3,196
TRAF5,356
RP11-318L16.6,4
RD3,5
RP11-359E8.3,0
SLC30A1,19
RP11-354K1.2,0
RP11-354K1.1,0
NEK2,22
RP11-122M14.1,1
RP11-122M14.3,0
LPGAT1,128
RP11-552D8.1,0
INTS7,53
DTL,45
RP11-15I11.2,0
RP11-15I11.3,1
PPP2R5A,101
RP11-384C4.7,7
RP11-384C4.2,0
TMEM206,87
NENF,34
RP11-61J19.2,0
RP11-61J19.3,0
RP11-61J19.4,1
ATF3,6
RP11-338C15.5,0
FAM71A,0
RP11-338C15.3,0
BATF3,23
NSL1,447
TATDN3,204
C1orf227,1
FLVCR1-AS1,56
FLVCR1,64
VASH2,18
ANGEL2,172
RPS6KC1,68
RP11-554K11.2,0
RP11-323I1.1,0
PROX1-AS1,0
PROX1,1
RP11-53A1.2,0
SMYD2,84
PTPN14,28
CENPF,535
KCNK2,0
KCTD3,32
USH2A,0
RP5-1111A8.3,0
RP11-22M7.2,0
RP5-1099E6.3,0
ESRRG,1
GPATCH2,207
RP11-361K17.2,0
SPATA17,1
SPATA17-AS1,0
LINC00210,0
RP11-152L7.1,0
RP11-152L7.2,0
RRP15,246
RP11-224O19.2,0
TGFB2,2
C1orf143,0
RP11-412H9.2,0
RP11-135J2.4,4
LYPLAL1,171
RP11-135J2.3,0
RP11-392O17.1,0
RP11-95P13.1,0
RP11-95P13.2,0
SLC30A10,0
EPRS,521
BPNT1,120
IARS2,232
RAB3GAP2,245
RP11-302I18.3,0
RP11-410C4.5,0
AC096644.1,0
RP11-410C4.4,0
MARK1,0
RP11-322F10.2,0
C1orf115,10
2-Mar,3
1-Mar,6
RNU6ATAC35P,0
RP11-295M18.6,1
RP11-295M18.2,0
HLA-AS1,3
HLX,48
RP11-421L10.1,1
RP11-103C3.1,0
DUSP10,60
RP11-191N8.2,0
RP11-815M8.1,0
RP11-400N13.2,0
RP11-400N13.3,0
RP11-400N13.1,0
RP11-358H9.1,0
HHIPL2,1
TAF1A,101
RP11-378J18.3,17
MIA3,499
RP11-378J18.8,6
AIDA,318
BROX,319
FAM177B,23
RP11-452F19.3,103
DISP1,41
TLR5,16
RP11-239E10.2,0
RP11-239E10.3,0
SUSD4,11
C1orf65,0
CAPN8,1
CAPN2,255
TP53BP2,60
RP11-504P24.8,16
RP11-504P24.4,44
RP11-504P24.6,0
AC138393.1,0
FBXO28,172
DEGS1,347
RP11-365O16.6,1
NVL,172
CNIH4,291
WDR26,224
CNIH3,21
RP11-100E13.1,0
RP11-3L21.2,0
RP11-449J1.1,0
DNAH14,32
LBR,781
AC092811.1,1
ENAH,15
RP11-145A3.1,0
SRP9,1847
EPHX1,14
RP11-285F7.2,56
TMEM63A,319
LEFTY1,0
RP4-559A3.7,0
PYCR2,461
LEFTY2,2
SDE2,81
RP11-396C23.4,3
H3F3A,14116
RP11-396C23.2,2
ACBD3,68
RP11-275I14.4,0
MIXL1,4
LIN9,44
PARP1,1283
C1orf95,0
ITPKB,124
ITPKB-AS1,41
PSEN2,19
ADCK3,115
CDC42BPA,29
RP5-1087E8.3,0
RP11-1B20.1,0
CTD-2090I13.1,237
RP11-275O4.3,0
ZNF678,71
SNAP47,214
JMJD4,83
SNAP47-AS1,0
PRSS38,0
WNT9A,3
WNT3A,0
ARF1,1597
C1orf35,433
MRPL55,550
GUK1,2134
GJC2,1
IBA57-AS1,0
IBA57,59
C1orf145,8
OBSCN,27
RP5-1139B12.2,2
RP5-1139B12.3,0
RP5-1139B12.4,0
RP11-245P10.6,0
TRIM11,55
RP11-245P10.8,0
RP11-245P10.4,0
TRIM17,5
HIST3H3,0
HIST3H2A,8
HIST3H2BB,0
RNF187,52
RHOU,21
RP5-1065P14.2,0
RP5-1061H20.5,0
TMEM78,5
RP5-1061H20.4,1
RAB4A,465
SPHAR,0
RP4-803J11.2,3
CCSAP,39
ACTA1,1
