,BMM8_Benign
FAM102B,55
HENMT1,253
PRPF38B,1607
FNDC7,0
RP11-293A10.3,0
STXBP3,265
AKNAD1,0
SPATA42,1
GPSM2,145
CLCC1,126
WDR47,40
TAF13,40
RP5-1065J22.8,29
TMEM167B,154
SCARNA2,12
C1orf194,1
KIAA1324,13
SARS,409
CELSR2,8
PSRC1,45
MYBPHL,0
SORT1,33
PSMA5,996
SYPL2,0
ATXN7L2,15
CYB561D1,166
AMIGO1,9
GPR61,1
RP5-1160K1.8,0
GNAI3,252
RP5-1160K1.3,5
GNAT2,1
AMPD2,59
RP5-1160K1.6,0
GSTM4,66
GSTM2,15
GSTM1,0
AC000032.2,0
GSTM5,33
RP4-735C1.4,0
GSTM3,87
EPS8L3,0
RP4-735C1.6,1
RP11-195M16.1,0
RP11-195M16.3,0
CSF1,32
AHCYL1,252
STRIP1,77
RP4-773N10.4,5
ALX3,0
RP4-773N10.6,0
UBL4B,0
SLC6A17,0
RP5-1028L10.1,0
RP5-1028L10.2,0
KCNC4-AS1,0
KCNC4,5
RP5-1074L1.1,9
RBM15,79
SLC16A4,25
RP5-1074L1.4,16
LAMTOR5-AS1,14
LAMTOR5,1480
PROK1,0
RP11-470L19.5,0
RP11-470L19.2,0
KCNA10,0
KCNA2,0
RP11-284N8.3,107
KCNA3,48
CD53,1628
RP11-96K19.2,0
LRIF1,365
RP11-96K19.5,4
DRAM2,567
CEPT1,215
RP5-1180E21.4,13
RP5-1180E21.5,98
DENND2D,731
CHI3L2,24
CHIA,0
RP5-1125M8.2,0
PIFO,2
OVGP1,7
WDR77,204
ATP5F1,1312
C1orf162,1891
ADORA3,17
RAP1A,1384
LINC01160,0
FAM212B,32
FAM212B-AS1,0
DDX20,67
KCND3,8
KCND3-AS1,0
RP11-88H9.2,0
RP5-965F6.2,0
CTTNBP2NL,39
WNT2B,21
RP4-671G15.2,0
ST7L,77
CAPZA1,966
MOV10,37
RP11-426L16.3,19
RHOC,428
RP11-426L16.10,0
PPM1J,41
RP11-426L16.9,0
FAM19A3,0
RP11-426L16.8,2
RP3-522D1.1,3
SLC16A1,67
SLC16A1-AS1,90
RP11-389O22.1,5
RP11-31F15.2,6
LRIG2,130
MAGI3,17
PHTF1,94
RSBN1,358
RP5-1073O3.2,0
PTPN22,205
AP4B1-AS1,28
BCL2L15,84
AP4B1,50
DCLRE1B,20
RP5-1073O3.7,13
HIPK1,145
OLFML3,4
SYT6,1
RP4-543J13.1,0
TRIM33,314
BCAS2,383
DENND2C,18
AMPD1,10
NRAS,148
CSDE1,1083
SIKE1,272
SYCP1,0
TSHB,0
TSPAN2,36
RP4-666F24.3,11
RP4-663N10.1,0
NGF,0
VANGL1,49
CASQ2,0
NHLH2,0
RP11-12L8.1,0
SLC22A15,13
RP11-159M11.2,0
MAB21L3,0
RP5-1185H19.2,0
ATP1A1,265
AL136376.1,0
RP4-655J12.4,2
RP4-655J12.5,0
RP5-1086K13.1,3
CD58,156
IGSF3,1
C1orf137,0
CD2,2029
RP4-753F5.1,0
PTGFRN,5
CD101,9
RP11-27K13.3,2
TTF2,280
TRIM45,7
VTCN1,0
RP11-39H13.1,0
RP11-188D8.1,1
MAN1A2,507
AL157902.3,1
FAM46C,210
GDAP2,73
WDR3,161
SPAG17,1
TBX15,0
RP4-712E4.1,0
RP4-712E4.2,0
WARS2,88
WARS2-IT1,0
RP11-418J17.1,36
RP11-418J17.3,0
RP5-834N19.1,1
HAO2,0
HSD3B2,0
HSD3B1,0
ZNF697,4
PHGDH,183
HMGCS2,0
REG4,24
ADAM30,0
NOTCH2,214
RP11-114O18.1,3
RP11-439A17.7,64
FAM72B,26
RP11-439A17.4,0
RP11-439A17.10,0
RP11-439A17.9,1
FCGR1B,9
RP11-343N15.1,0
RP11-343N15.5,137
AL592494.5,0
RP11-343N15.2,0
RP11-344P13.4,3
RP11-344P13.6,33
RP11-344P13.1,0
RP11-417J8.1,0
RP11-417J8.2,0
RP11-417J8.3,13
RP11-417J8.6,13
RP11-423O2.5,36
RP11-423O2.7,0
RP11-782C8.2,3
RP11-782C8.1,12
RP11-782C8.4,0
RP11-782C8.3,4
RP11-782C8.5,6
RP11-435B5.3,2
RP11-435B5.4,19
RP11-435B5.5,2
RP11-435B5.6,0
RP11-435B5.7,0
RP6-206I17.1,16
RP6-206I17.2,9
RP6-206I17.3,2
PPIAL4G,19
FAM72D,26
RP11-289H16.1,0
NBPF8,2
LINC00623,8
AL592284.1,610
PPIAL4B,2
RP11-640M9.1,465
NBPF9,61
RP4-791M13.3,11
PDE4DIP,125
RP4-791M13.4,0
RP4-791M13.5,0
AL590452.1,34
RP11-326G21.1,16
RP11-458D21.6,4
NOTCH2NL,280
RP11-458D21.5,0
NBPF10,625
RP11-458D21.1,3
HFE2,0
TXNIP,11661
POLR3GL,929
ANKRD34A,5
RP11-315I20.1,34
LIX1L,140
RBM8A,1224
PEX11B,131
ITGA10,11
RP11-315I20.3,0
ANKRD35,24
PIAS3,35
NUDT17,49
POLR3C,98
RNF115,293
CD160,164
PDZK1,2
GPR89A,114
WI2-925H4.1,0
GPR89C,1
RP11-94I2.4,0
NBPF11,16
NBPF12,46
RP4-704D21.2,0
PRKAB2,69
RP11-337C18.8,42
FMO5,29
RP11-337C18.9,5
CHD1L,163
LINC00624,0
BCL9,24
ACP6,65
RP11-533N14.3,0
GJA5,0
RP11-433J22.2,0
RP11-433J22.3,0
GJA8,0
GPR89B,5
RP6-74O6.2,0
XXyac-YX155B6.7,4
RP6-74O6.3,0
NBPF24,4
BX842679.1,0
XXyac-YX155B6.5,5
XXyac-YX155B6.6,0
RP11-495P10.6,0
RP11-495P10.8,0
RP11-495P10.5,0
RP11-495P10.7,0
RP11-495P10.3,0
RP6-74O6.6,0
LINC01138,1
RP11-495P10.1,1
PPIAL4A,0
NBPF14,15
PPIAL4D,12
RP11-89F3.2,12
NBPF20,26
NBPF15,11
RP11-666A1.5,10
NBPF16,3
RP11-763B22.4,9
RP11-763B22.6,0
RP11-14N7.2,86
RP11-403I13.5,4
RP11-403I13.4,21
LINC00869,2
RP11-403I13.8,87
RP11-403I13.9,1
RP5-998N21.4,0
RP5-998N21.7,0
HIST2H3PS2,0
FAM72C,1
PPIAL4C,0
RP11-277L2.4,377
RP11-277L2.3,206
RP11-277L2.5,1
RP11-353N4.1,3
RP11-353N4.5,7
RP11-353N4.4,4
FAM231D,0
FCGR1A,44
HIST2H2BF,10
RP11-196G18.21,0
RP11-196G18.3,0
HIST2H3D,0
RP11-196G18.23,21
HIST2H4A,0
HIST2H3C,0
HIST2H2AA3,42
RP11-196G18.24,13
HIST2H2AA4,0
HIST2H3A,0
HIST2H4B,0
HIST2H2BE,82
HIST2H2AC,450
HIST2H2AB,6
BOLA1,265
SV2A,37
SF3B4,305
MTMR11,106
OTUD7B,41
VPS45,141
PLEKHO1,209
ANP32E,827
RP4-790G17.7,0
CA14,8
APH1A,796
C1orf54,144
C1orf51,7
MRPS21,2038
PRPF3,163
RPRD2,257
TARS2,146
ECM1,2
LINC00568,25
RP11-54A4.2,0
ADAMTSL4,9
AL356356.1,0
ADAMTSL4-AS1,1
MCL1,706
ENSA,1236
GOLPH3L,79
HORMAD1,1
CTSS,1630
CTSK,5
ARNT,111
SETDB1,129
CERS2,246
RP11-316M1.12,0
RP11-316M1.3,2
ANXA9,1
FAM63A,35
PRUNE,59
BNIPL,7
C1orf56,315
CDC42SE1,532
MLLT11,113
GABPB2,185
SEMA6C,2
TNFAIP8L2,311
SCNM1,463
LYSMD1,5
TMOD4,0
VPS72,217
PIP5K1A,106
PSMD4,853
RP11-126K1.2,14
ZNF687,46
PI4KB,120
RP11-126K1.9,0
RFX5,103
RP11-126K1.8,0
RP11-126K1.6,100
SELENBP1,18
PSMB4,865
POGZ,266
CGN,1
TUFT1,1
RP11-404E16.1,0
SNX27,110
RP11-98D18.1,0
CELF3,0
RIIAD1,0
AL589765.1,0
RP11-98D18.15,0
MRPL9,626
OAZ3,7
RP11-98D18.3,0
RP11-98D18.16,0
TDRKH,23
RP11-98D18.9,10
RP11-98D18.17,1
LINGO4,0
RORC,7
C2CD4D,0
AL450992.2,0
THEM5,1
THEM4,549
S100A10,4472
NBPF18P,9
S100A11,3149
TCHHL1,0
TCHH,4
AL589986.2,0
RPTN,0
FLG-AS1,1
RP11-107M16.2,0
HRNR,0
FLG,0
FLG2,7
RP1-91G5.3,0
CRNN,0
LCE5A,0
CRCT1,0
LCE3E,0
LCE3D,0
LCE3C,0
LCE3B,0
LCE3A,0
LINC00302,0
LCE2D,0
LCE2B,0
LCE2C,0
LCE2A,0
LCE4A,0
C1orf68,0
KPRP,0
LCE1F,0
LCE1E,0
LCE1D,0
LCE1C,0
LCE1B,0
LCE1A,0
LCE6A,0
SMCP,0
IVL,0
RP1-13P20.6,4
SPRR4,0
SPRR1A,0
SPRR3,0
SPRR1B,0
SPRR2D,0
SPRR2A,0
SPRR2B,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
RP1-140J1.1,0
LELP1,0
PRR9,0
LOR,0
PGLYRP3,0
PGLYRP4,0
S100A9,11843
S100A12,432
S100A8,9048
S100A7A,0
S100A7L2,0
S100A7,0
BX470102.3,0
S100A6,14424
S100A5,6
S100A4,14979
S100A3,9
S100A2,8
S100A16,6
S100A14,0
S100A13,71
S100A1,6
RP1-178F15.4,21
CHTOP,551
SNAPIN,392
ILF2,978
NPR1,0
INTS3,155
RP11-216N14.8,0
RP11-216N14.9,0
SLC27A3,76
GATAD2B,206
DENND4B,186
CRTC2,76
SLC39A1,194
RP11-422P24.10,1
CREB3L4,87
JTB,2234
RP11-422P24.11,25
RAB13,325
RPS27,138402
NUP210L,4
TPM3,3577
C1orf189,0
C1orf43,956
UBAP2L,198
HAX1,1109
AQP10,1
ATP8B2,69
RP11-350G8.5,30
IL6R,327
SHE,9
RP11-350G8.9,0
TDRD10,0
UBE2Q1,147
UBE2Q1-AS1,0
CHRNB2,0
RP11-61L14.6,0
ADAR,706
AL606500.1,0
KCNN3,8
PMVK,576
RP11-307C12.13,17
PBXIP1,299
PYGO2,92
RP11-307C12.12,12
SHC1,108
CKS1B,1111
FLAD1,193
LENEP,0
ZBTB7B,98
DCST2,0
DCST1,1
RP11-307C12.11,5
ADAM15,97
EFNA4,65
EFNA3,14
EFNA3,0
EFNA1,13
SLC50A1,334
DPM3,612
KRTCAP2,1046
RP11-201K10.3,0
TRIM46,35
MUC1,11
THBS3,11
RP11-263K19.4,0
MTX1,249
RP11-263K19.6,1
GBA,93
FAM189B,73
SCAMP3,247
CLK2,63
HCN3,4
PKLR,15
FDPS,595
RUSC1-AS1,10
RUSC1,86
ASH1L,789
RP11-29H23.4,2
MSTO1,54
YY1AP1,169
DAP3,803
RP11-243J18.2,0
GON4L,387
SYT11,49
RIT1,109
KIAA0907,343
RXFP4,0
ARHGEF2,258
RP11-336K24.12,7
RP11-336K24.5,0
SSR2,3551
UBQLN4,54
LAMTOR2,1028
RAB25,5
MEX3A,23
LMNA,93
SEMA4A,87
SLC25A44,69
PMF1-BGLAP,0
PMF1,529
BGLAP,5
PAQR6,10
SMG5,88
TMEM79,11
C1orf85,96
VHLL,0
CCT3,1206
TSACC,3
RHBG,0
RP11-139I14.2,1
C1orf61,4
RP11-98G7.1,4
MEF2D,123
RP11-284F21.8,13
IQGAP3,13
TTC24,18
APOA1BP,383
GPATCH4,428
RP11-284F21.11,0
HAPLN2,0
RP11-284F21.9,0
BCAN,1
RP11-284F21.10,1
RP11-284F21.7,0
NES,1
RP11-66D17.3,11
CRABP2,0
RP11-66D17.5,0
ISG20L2,233
RRNAD1,64
MRPL24,295
HDGF,358
PRCC,245
SH2D2A,113
NTRK1,5
INSRR,0
PEAR1,2
LRRC71,0
ARHGEF11,6
ETV3L,0
ETV3,74
RP11-71G12.1,18
RP11-85G21.1,0
RP11-85G21.3,3
RP11-85G21.2,0
FCRL5,336
FCRL4,1
FCRL3,94
RP11-367J7.3,0
FCRL2,107
FCRL1,32
CD5L,7
KIRREL,0
RP11-404O13.1,0
CD1D,85
RP11-404O13.5,1
CD1A,3
CD1C,131
CD1B,2
CD1E,23
OR10T2,0
OR10K2,0
OR10K1,0
RP11-144L1.4,0
OR10R2,0
OR6Y1,0
OR6P1,0
OR10X1,0
OR10Z1,0
SPTA1,99
OR6K2,0
OR6K3,0
OR6K6,0
OR6N1,0
OR6N2,0
MNDA,1646
PYHIN1,727
IFI16,1546
AIM2,121
CADM3,0
CTA-134P22.2,3
DARC,9
FCER1A,1078
OR10J3,0
RP11-550P17.5,0
OR10J1,0
RP11-180D21.3,0
OR10J5,0
APCS,0
CRP,0
DUSP23,579
FCRL6,107
SLAMF8,5
C1orf204,4
VSIG8,14
RP11-190A12.7,0
RP11-190A12.8,0
CCDC19,2
AL590560.1,1
TAGLN2,2473
IGSF9,0
SLAMF9,6
LINC01133,45
PIGM,149
KCNJ10,1
RP11-536C5.2,0
KCNJ9,0
IGSF8,137
ATP1A2,11
ATP1A4,17
CASQ1,4
RP11-536C5.7,0
PEA15,112
DCAF8,117
DCAF8,3
RP11-574F21.2,3
PEX19,103
COPA,371
NCSTN,136
NHLH1,0
VANGL2,2
SLAMF6,89
RP11-528G1.2,1
CD84,517
SLAMF1,116
RP11-404F10.2,8
CD48,4653
SLAMF7,219
LY9,244
CD244,54
ITLN1,1
RP11-312J18.6,0
RP11-544M22.1,2
ITLN2,0
F11R,53
RP11-544M22.13,0
TSTD1,1883
USF1,32
ARHGAP30,919
AL591806.1,0
PVRL4,2
RP11-544M22.8,0
KLHDC9,9
PFDN2,1157
NIT1,211
DEDD,84
UFC1,1849
RP11-297K8.2,2
USP21,22
PPOX,101
B4GALT3,231
ADAMTS4,3
NDUFS2,271
FCER1G,1650
AL590714.1,0
APOA2,47
TOMM40L,36
NR1I3,5
PCP4L1,0
MPZ,25
SDHC,820
C1orf192,0
RP11-122G18.5,28
RP11-122G18.8,1
FCGR2A,71
HSPA6,44
FCGR3A,226
RP11-5K23.5,0
FCGR2B,68
FCGR3B,3
RP11-25K21.1,0
FCRLA,147
FCRLB,23
DUSP12,200
RP11-474I16.8,2
ATF6,295
OLFML2B,4
RP11-227F8.2,0
NOS1AP,0
RP11-565P22.2,0
RP11-565P22.6,0
C1orf226,0
C1orf111,0
SH2D1B,8
UHMK1,342
RP11-359K18.3,3
UAP1,147
DDR2,3
HSD17B7,161
C1orf110,0
RGS4,1
RGS5,8
RP11-267N12.1,0
RP11-267N12.3,21
RP11-77M5.1,0
NUF2,159
PBX1,114
RP11-506O24.1,0
LMX1A,0
RP11-38C18.2,0
RP11-38C18.3,0
RXRG,0
RP11-280O1.2,0
LRRC52,0
RP11-306I1.2,3
MGST3,1095
ALDH9A1,337
RP11-466F5.10,1
TMCO1,757
RP11-466F5.8,5
UCK2,78
RP11-525G13.2,0
FAM78B,0
AL626787.1,0
RP11-375H19.2,0
RP11-479J7.2,0
RP11-479J7.1,0
RP11-276E17.2,0
POGK,144
TADA1,61
RP4-782G3.1,0
ILDR2,4
MAEL,6
RP11-102C16.3,0
GPA33,7
DUSP27,0
RP11-277B15.2,2
RP11-277B15.3,7
POU2F1,137
CD247,720
RP11-104L21.3,31
CREG1,92
RP3-455J7.4,31
RCSD1,866
MPZL1,155
ADCY10,1
RP1-313L4.3,0
MPC2,1544
DCAF6,165
GPR161,1
TIPRL,400
SFT2D2,383
TBX19,14
RP5-968D22.1,0
RP5-968D22.3,0
XCL2,324
XCL1,185
DPT,0
RP1-10C16.1,0
LINC00626,0
LINC00970,1
RP5-1018K9.1,0
ATP1B1,77
NME7,112
RP4-800F24.1,0
BLZF1,108
CCDC181,2
RP1-206D15.3,0
SLC19A2,15
F5,23
SELP,10
C1orf112,45
SELL,1269
SELE,0
RP1-117P20.3,0
METTL18,150
SCYL3,75
KIFAP3,103
RP11-332H17.1,0
METTL11B,0
RP11-297H3.3,0
LINC01142,0
RP11-576I22.2,1
GORAB,47
RP11-545I10.2,0
RP1-79C4.1,0
PRRX1,0
RP1-79C4.4,0
MROH9,0
FMO3,3
FMO6P,0
FMO2,4
RP1-127D3.4,0
RP1-45C12.1,1
FMO1,3
FMO4,9
PRRC2C,2164
MYOC,0
VAMP4,121
METTL13,98
DNM3,11
DNM3OS,0
PIGC,353
C1orf105,0
SUCO,209
FASLG,44
RP1-15D23.2,1
RP3-471M13.2,1
TNFSF18,0
RP3-395P12.2,0
TNFSF4,30
RP11-296O14.3,68
PRDX6,1595
SLC9C2,0
RP3-436N22.3,0
ANKRD45,1
RP11-360D2.1,0
KLHL20,211
CENPL,82
DARS2,38
GAS5-AS1,0
ZBTB37,82
SERPINC1,0
RC3H1,115
RP11-160H22.3,2
RP11-160H22.5,0
RABGAP1L,252
GPR52,1
RP1-102G20.5,2
CACYBP,1044
MRPS14,520
TNN,1
KIAA0040,167
RP5-1114G22.2,0
RP3-518E13.2,0
TNR,0
RP11-222A5.1,0
RP11-318C24.2,0
RFWD2,98
RP11-492I21.1,1
RP11-195C7.1,4
PAPPA2,0
ASTN1,0
BRINP2,0
RP1-35C21.1,0
RP1-35C21.2,0
RP11-63B19.1,0
SEC16B,1
RASAL2-AS1,2
RASAL2,5
TEX35,1
C1orf220,8
C1ORF220,0
RP5-1098D14.1,3
RP11-428K3.1,0
RALGPS2,378
ANGPTL1,3
FAM20B,84
TOR3A,281
ABL2,123
SOAT1,155
AXDND1,1
AL160286.1,0
RP11-545A16.1,0
NPHS2,0
TDRD5,0
RP11-12M5.1,0
FAM163A,1
RP11-12M5.3,0
RP11-12M5.4,0
TOR1AIP2,262
IFRG15,0
RP11-533E19.7,19
TOR1AIP1,214
RP11-533E19.2,0
RP11-533E19.5,16
CEP350,632
RP11-502H18.2,0
QSOX1,98
LHX4,5
RP5-1180C10.2,13
ACBD6,261
OVAAL,0
XPR1,67
RP11-46A10.2,0
KIAA1614,6
RP11-46A10.5,1
RP11-46A10.4,3
AL162431.1,0
STX6,108
MR1,213
IER5,60
RP11-309G3.3,3
RP11-540K16.1,1
RP11-540K16.2,0
RP11-380B22.1,0
CACNA1E,0
RP11-33M22.2,0
ZNF648,0
RP11-538D16.2,1
RP11-538D16.3,1
GS1-122H1.1,0
GS1-122H1.2,1
GLUL,576
TEDDM1,1
LINC00272,0
RGSL1,1
RNASEL,63
RGS16,31
RP11-317P15.4,0
RP11-317P15.5,0
RGS8,0
RP11-317P15.3,0
NPL,25
DHX9,478
SHCBP1L,0
LAMC1,10
RP11-181K3.4,0
LAMC2,6
NMNAT2,1
SMG7,234
NCF2,209
RP1-127C7.6,1
ARPC5,2536
RGL1,12
APOBEC4,0
RP11-444D13.1,0
COLGALT2,10
TSEN15,280
RP11-382D12.1,0
RP11-382D12.2,1
C1orf21,199
EDEM3,175
FAM129A,205
GS1-120K12.4,0
RNF2,135
TRMT1L,119
SWT1,38
IVNS1ABP,260
GS1-279B7.2,3
GS1-279B7.1,0
GS1-204I12.1,0
GS1-204I12.4,0
HMCN1,0
GS1-174L6.4,1
PRG4,1
TPR,1595
C1orf27,156
AL596220.1,0
OCLM,1
PDC,0
RP11-295K2.3,1
GS1-304P7.3,0
PTGS2,5
RP5-973M2.2,2
PLA2G4A,23
LINC01036,9
LINC01037,23
RP11-445P19.3,4
ERVMER61-1,0
RP11-201A3.1,0
RP11-669M2.1,0
RP11-316I3.1,0
RP11-316I3.2,0
LINC01035,0
RP11-398M15.1,0
RP11-445J9.1,0
BRINP3,0
RP11-547I7.1,0
RP11-547I7.2,0
RP11-161I10.1,0
RP11-463J7.2,1
RP11-309H21.3,0
RP11-309H21.2,0
RP11-541F9.1,0
RP11-541F9.2,0
RGS18,212
RGS21,0
RP5-1011O1.2,0
RP5-1011O1.3,1
RGS1,169
RGS13,9
RGS2,515
LINC01032,0
UCHL5,330
TROVE2,448
RP11-101E13.5,7
GLRX2,189
CDC73,342
B3GALT2,11
LINC01031,2
RP11-21J7.1,0
RP11-98G13.1,0
RP11-563D10.1,4
RP11-476H20.1,1
RP11-476B1.1,8
KCNT2,1
CFH,55
CFHR3,0
CFHR1,0
CFHR2,0
CFHR4,0
CFHR5,0
F13B,0
ASPM,446
ZBTB41,62
CRB1,4
RP11-75C23.1,0
DENND1B,141
RP11-448G4.4,0
C1orf53,17
LHX9,0
NEK7,95
ATP6V1G3,0
RP11-553K8.2,5
PTPRC,4181
RP11-553K8.5,0
MIR181A1HG,169
RP11-16L9.2,1
RP11-16L9.3,2
RP11-16L9.4,0
RP11-382E9.1,0
NR5A2,2
RP11-532L16.3,0
LINC00862,1
ZNF281,199
RP11-469A15.2,0
KIF14,81
DDX59,137
RP11-92G12.3,2
CAMSAP2,20
GPR25,0
C1orf106,14
KIF21B,39
RP11-168O16.1,1
RP11-168O16.2,0
CACNA1S,0
ASCL5,0
TMEM9,146
IGFN1,0
RP11-567E21.3,0
PKP1,0
TNNT2,2
LAD1,0
TNNI1,0
RP11-134G8.8,1
PHLDA3,4
CSRP1,243
RP11-134G8.7,18
RPS10P7,82
AC096677.1,4
NAV1,56
RP11-25B7.1,0
IPO9-AS1,4
RP11-90L20.2,0
IPO9,210
SHISA4,10
RP11-307B6.3,1
LMOD1,0
TIMM17A,344
RNPEP,95
RP11-465N4.5,0
RP11-465N4.4,1
ELF3,15
GPR37L1,0
ARL8A,72
PTPN7,667
LGR6,5
UBE2T,256
PPP1R12B,73
SYT2,7
RP11-569A11.1,1
RP11-569A11.2,0
KDM5B,168
RP11-480I12.10,0
PCAT6,9
RP11-480I12.4,2
RP11-480I12.7,1
RABIF,220
KLHL12,54
ADIPOR1,425
CYB5R1,213
TMEM183A,719
PPFIA4,2
MYOG,0
ADORA1,0
RP11-335O13.7,0
RP11-335O13.8,0
MYBPH,1
CHI3L1,0
CHIT1,0
RP11-134P9.3,11
LINC01136,3
BTG2,332
FMOD,1
PRELP,4
OPTC,0
ATP2B4,183
LAX1,149
ZC3H11A,376
ZBED6,179
SNRPE,3361
LINC00303,0
SOX13,8
RP11-74C13.4,0
ETNK2,4
RP11-74C13.3,0
REN,0
KISS1,0
GOLT1A,1
PLEKHA6,4
RP11-203F10.5,0
RP11-739N20.2,0
PPP1R15B,117
PIK3C2B,29
MDM4,652
RP11-430C7.4,17
LRRN2,8
RP11-430C7.5,1
RP11-23I7.1,0
NFASC,17
CNTN2,0
TMEM81,4
RBBP5,113
DSTYK,105
TMCC2,1
RP11-383G10.5,0
NUAK2,67
KLHDC8A,2
LEMD1-AS1,1
LEMD1,0
RP11-576D8.4,15
CDK18,10
MFSD4,6
ELK4,176
SLC45A3,11
NUCKS1,2515
AC119673.1,0
RAB7L1,298
SLC41A1,58
PM20D1,4
SLC26A9,0
RP4-681L3.2,0
RP11-312O7.2,58
FAM72A,37
RP11-38J22.1,0
RP11-38J22.3,1
AVPR1B,0
C1orf186,200
RP11-38J22.6,1
CTSE,10
SRGAP2,118
SRGAP2-AS1,0
IKBKE,125
C1orf147,1
RP11-534L20.5,7
RASSF5,240
EIF2D,293
RP11-343H5.6,1
DYRK3,18
MAPKAPK2,295
IL10,11
IL19,0
IL20,1
IL24,10
FAIM3,639
PIGR,4
FCAMR,0
C1orf116,1
YOD1,52
PFKFB2,20
C4BPB,2
C4BPA,0
RP11-164O23.7,0
RP11-6J21.2,0
CD55,428
CR2,8
CR1,36
RP11-78B10.2,0
CR1L,12
CD46,357
RP11-328D5.1,2
CD34,132
PLXNA2,6
RP11-565N2.1,0
RP11-565N2.2,0
RP11-459K23.2,0
RP5-1051D14.1,0
RP11-385M4.1,0
RP11-372M18.1,0
RP11-372M18.2,0
MIR205HG,0
RP1-272L16.1,0
CAMK1G,0
LAMB3,1
RP1-28O10.1,4
G0S2,27
HSD11B1,2
TRAF3IP3,2036
C1orf74,11
IRF6,1
DIEXF,75
SYT14,0
SERTAD4-AS1,0
SERTAD4,0
HHAT,9
KCNH1,0
RP11-543B16.3,0
RCOR3,174
TRAF5,207
RP11-318L16.6,3
RD3,3
RP11-359E8.3,0
SLC30A1,31
RP11-354K1.2,0
RP11-354K1.1,0
NEK2,57
RP11-122M14.1,0
RP11-122M14.3,0
LPGAT1,115
RP11-552D8.1,0
INTS7,39
DTL,91
RP11-15I11.2,0
RP11-15I11.3,1
PPP2R5A,101
RP11-384C4.7,4
RP11-384C4.2,0
TMEM206,96
NENF,53
RP11-61J19.2,0
RP11-61J19.3,0
RP11-61J19.4,1
ATF3,3
RP11-338C15.5,1
FAM71A,0
RP11-338C15.3,3
BATF3,66
NSL1,420
TATDN3,118
C1orf227,1
FLVCR1-AS1,54
FLVCR1,84
VASH2,12
ANGEL2,179
RPS6KC1,97
RP11-554K11.2,0
RP11-323I1.1,0
PROX1-AS1,0
PROX1,2
RP11-53A1.2,0
SMYD2,93
PTPN14,24
CENPF,926
KCNK2,0
KCTD3,41
USH2A,0
RP5-1111A8.3,0
RP11-22M7.2,0
RP5-1099E6.3,0
ESRRG,1
GPATCH2,191
RP11-361K17.2,0
SPATA17,3
SPATA17-AS1,0
LINC00210,0
RP11-152L7.1,0
RP11-152L7.2,0
RRP15,259
RP11-224O19.2,0
TGFB2,1
C1orf143,0
RP11-412H9.2,0
RP11-135J2.4,4
LYPLAL1,183
RP11-135J2.3,0
RP11-392O17.1,0
RP11-95P13.1,0
RP11-95P13.2,0
SLC30A10,0
EPRS,494
BPNT1,125
IARS2,254
RAB3GAP2,192
RP11-302I18.3,0
RP11-410C4.5,0
AC096644.1,0
RP11-410C4.4,0
MARK1,0
RP11-322F10.2,0
C1orf115,11
2-Mar,10
1-Mar,23
RNU6ATAC35P,1
RP11-295M18.6,0
RP11-295M18.2,0
HLA-AS1,1
HLX,58
RP11-421L10.1,1
RP11-103C3.1,0
DUSP10,69
RP11-191N8.2,0
RP11-815M8.1,0
RP11-400N13.2,0
RP11-400N13.3,0
RP11-400N13.1,0
RP11-358H9.1,0
HHIPL2,0
TAF1A,68
RP11-378J18.3,19
MIA3,410
RP11-378J18.8,17
AIDA,255
BROX,305
FAM177B,14
RP11-452F19.3,88
DISP1,38
TLR5,30
RP11-239E10.2,0
RP11-239E10.3,0
SUSD4,7
C1orf65,0
CAPN8,0
CAPN2,258
TP53BP2,55
RP11-504P24.8,23
RP11-504P24.4,36
RP11-504P24.6,0
AC138393.1,0
FBXO28,118
DEGS1,243
RP11-365O16.6,0
NVL,124
CNIH4,347
WDR26,199
CNIH3,22
RP11-100E13.1,1
RP11-3L21.2,0
RP11-449J1.1,0
DNAH14,50
LBR,811
AC092811.1,0
ENAH,16
RP11-145A3.1,0
SRP9,2070
EPHX1,28
RP11-285F7.2,60
TMEM63A,213
LEFTY1,0
RP4-559A3.7,0
PYCR2,421
LEFTY2,1
SDE2,57
RP11-396C23.4,2
H3F3A,15932
RP11-396C23.2,1
ACBD3,69
RP11-275I14.4,0
MIXL1,5
LIN9,36
PARP1,1190
C1orf95,0
ITPKB,116
ITPKB-AS1,41
PSEN2,21
ADCK3,141
CDC42BPA,61
RP5-1087E8.3,0
RP11-1B20.1,0
CTD-2090I13.1,253
RP11-275O4.3,0
ZNF678,89
SNAP47,230
JMJD4,73
SNAP47-AS1,0
PRSS38,0
WNT9A,3
WNT3A,0
ARF1,1544
C1orf35,480
MRPL55,757
GUK1,2415
GJC2,0
IBA57-AS1,2
IBA57,53
C1orf145,1
OBSCN,33
RP5-1139B12.2,4
RP5-1139B12.3,0
RP5-1139B12.4,0
RP11-245P10.6,2
TRIM11,54
RP11-245P10.8,0
RP11-245P10.4,0
TRIM17,2
HIST3H3,0
HIST3H2A,7
HIST3H2BB,2
RNF187,86
RHOU,39
RP5-1065P14.2,1
RP5-1061H20.5,0
TMEM78,2
RP5-1061H20.4,2
RAB4A,544
SPHAR,0
RP4-803J11.2,2
CCSAP,45
ACTA1,1
