,BMET3_Involved
RP11-131J3.1,0
FAM102B,79
HENMT1,301
PRPF38B,2659
FNDC7,1
RP11-293A10.3,0
STXBP3,446
AKNAD1,0
SPATA42,0
GPSM2,92
CLCC1,100
WDR47,64
TAF13,111
RP5-1065J22.8,67
TMEM167B,354
SCARNA2,20
C1orf194,1
KIAA1324,46
SARS,667
CELSR2,9
PSRC1,24
MYBPHL,0
SORT1,74
PSMA5,969
SYPL2,0
ATXN7L2,8
CYB561D1,227
AMIGO1,21
GPR61,0
RP5-1160K1.8,0
GNAI3,466
RP5-1160K1.3,11
GNAT2,0
AMPD2,149
RP5-1160K1.6,0
GSTM4,111
GSTM2,31
GSTM1,0
AC000032.2,1
GSTM5,7
RP4-735C1.4,0
GSTM3,59
EPS8L3,0
RP4-735C1.6,0
RP11-195M16.1,0
RP11-195M16.3,0
CSF1,4
AHCYL1,269
STRIP1,132
RP4-773N10.4,10
ALX3,2
RP4-773N10.6,0
UBL4B,0
SLC6A17,0
RP5-1028L10.1,0
RP5-1028L10.2,0
KCNC4-AS1,0
KCNC4,3
RP5-1074L1.1,5
RBM15,154
SLC16A4,64
RP5-1074L1.4,72
LAMTOR5-AS1,20
LAMTOR5,1462
PROK1,1
RP11-470L19.5,0
RP11-470L19.2,0
KCNA10,0
KCNA2,0
RP11-284N8.3,258
KCNA3,123
CD53,2473
RP11-96K19.2,1
LRIF1,354
RP11-96K19.5,20
DRAM2,886
CEPT1,338
RP5-1180E21.4,20
RP5-1180E21.5,183
DENND2D,942
CHI3L2,51
CHIA,0
RP5-1125M8.2,0
PIFO,1
OVGP1,7
WDR77,219
ATP5F1,1576
C1orf162,3033
ADORA3,200
RAP1A,1728
LINC01160,0
FAM212B,55
FAM212B-AS1,0
DDX20,164
KCND3,12
KCND3-AS1,0
RP11-88H9.2,0
RP5-965F6.2,0
CTTNBP2NL,33
WNT2B,32
RP4-671G15.2,1
ST7L,115
CAPZA1,2109
MOV10,92
RP11-426L16.3,31
RHOC,1069
RP11-426L16.10,0
PPM1J,3
RP11-426L16.9,0
FAM19A3,0
RP11-426L16.8,0
RP3-522D1.1,0
SLC16A1,64
SLC16A1-AS1,113
RP11-389O22.1,4
RP11-31F15.2,22
LRIG2,180
MAGI3,13
PHTF1,129
RSBN1,544
RP5-1073O3.2,3
PTPN22,705
AP4B1-AS1,66
BCL2L15,241
AP4B1,112
DCLRE1B,33
RP5-1073O3.7,41
HIPK1,418
OLFML3,26
SYT6,1
RP4-543J13.1,0
TRIM33,534
BCAS2,404
DENND2C,23
AMPD1,0
NRAS,253
CSDE1,2042
SIKE1,445
SYCP1,0
TSHB,0
TSPAN2,220
RP4-666F24.3,9
RP4-663N10.1,0
NGF,0
VANGL1,24
CASQ2,1
NHLH2,0
RP11-12L8.1,0
SLC22A15,97
RP11-159M11.2,0
MAB21L3,4
RP5-1185H19.2,0
ATP1A1,710
AL136376.1,0
RP4-655J12.4,3
RP4-655J12.5,0
RP5-1086K13.1,6
CD58,316
IGSF3,2
C1orf137,0
CD2,3445
RP4-753F5.1,0
PTGFRN,9
CD101,44
RP11-27K13.3,3
TTF2,129
TRIM45,3
VTCN1,0
RP11-39H13.1,0
RP11-188D8.1,8
MAN1A2,586
AL157902.3,1
FAM46C,108
GDAP2,155
WDR3,135
SPAG17,1
TBX15,0
RP4-712E4.1,0
RP4-712E4.2,0
WARS2,65
WARS2-IT1,3
RP11-418J17.1,32
RP11-418J17.3,0
RP5-834N19.1,0
HAO2,0
HSD3B2,0
HSD3B1,0
ZNF697,15
PHGDH,29
HMGCS2,0
REG4,3
ADAM30,0
NOTCH2,618
RP11-114O18.1,2
RP11-439A17.7,101
FAM72B,21
RP11-439A17.4,0
RP11-439A17.10,0
RP11-439A17.9,1
FCGR1B,33
RP11-343N15.1,0
RP11-343N15.5,360
AL592494.5,0
RP11-343N15.2,0
RP11-344P13.4,4
RP11-344P13.6,58
RP11-344P13.1,0
RP11-417J8.1,0
RP11-417J8.2,0
RP11-417J8.3,34
RP11-417J8.6,23
RP11-423O2.5,46
RP11-423O2.7,0
RP11-782C8.2,8
RP11-782C8.1,36
RP11-782C8.4,0
RP11-782C8.3,6
RP11-782C8.5,22
RP11-435B5.3,6
RP11-435B5.4,47
RP11-435B5.5,3
RP11-435B5.6,0
RP11-435B5.7,0
RP6-206I17.1,51
RP6-206I17.2,22
RP6-206I17.3,2
PPIAL4G,22
FAM72D,15
RP11-289H16.1,0
NBPF8,0
LINC00623,26
AL592284.1,826
PPIAL4B,1
RP11-640M9.1,1511
NBPF9,126
RP4-791M13.3,5
PDE4DIP,186
RP4-791M13.4,1
RP4-791M13.5,0
AL590452.1,106
RP11-326G21.1,60
RP11-458D21.6,3
NOTCH2NL,434
RP11-458D21.5,0
NBPF10,1064
RP11-458D21.1,2
HFE2,0
TXNIP,25296
POLR3GL,1492
ANKRD34A,19
RP11-315I20.1,58
LIX1L,202
RBM8A,1390
PEX11B,170
ITGA10,54
RP11-315I20.3,0
ANKRD35,24
PIAS3,72
NUDT17,23
POLR3C,140
RNF115,627
CD160,549
PDZK1,3
GPR89A,128
WI2-925H4.1,0
GPR89C,8
RP11-94I2.4,0
NBPF11,32
NBPF12,73
RP4-704D21.2,1
PRKAB2,122
RP11-337C18.8,104
FMO5,103
RP11-337C18.9,14
CHD1L,114
LINC00624,0
BCL9,38
ACP6,85
RP11-533N14.3,0
GJA5,0
RP11-433J22.2,0
RP11-433J22.3,0
GJA8,0
GPR89B,4
RP6-74O6.2,0
XXyac-YX155B6.7,1
RP6-74O6.3,0
NBPF24,7
BX842679.1,0
XXyac-YX155B6.5,7
XXyac-YX155B6.6,0
RP11-495P10.6,0
RP11-495P10.8,0
RP11-495P10.5,0
RP11-495P10.7,0
RP11-495P10.3,1
RP6-74O6.6,1
LINC01138,1
RP11-495P10.1,2
PPIAL4A,0
NBPF14,52
PPIAL4D,8
RP11-89F3.2,31
NBPF20,66
NBPF15,29
RP11-666A1.5,14
NBPF16,8
RP11-763B22.4,13
RP11-763B22.6,0
RP11-14N7.2,41
RP11-403I13.5,19
RP11-403I13.4,48
LINC00869,24
RP11-403I13.8,199
RP11-403I13.9,0
RP5-998N21.4,2
RP5-998N21.7,0
HIST2H3PS2,0
FAM72C,5
PPIAL4C,0
RP11-277L2.4,738
RP11-277L2.3,301
RP11-277L2.5,2
RP11-353N4.1,3
RP11-353N4.5,3
RP11-353N4.4,55
FAM231D,0
FCGR1A,99
HIST2H2BF,10
RP11-196G18.21,1
RP11-196G18.3,0
HIST2H3D,1
RP11-196G18.23,29
HIST2H4A,0
HIST2H3C,0
HIST2H2AA3,64
RP11-196G18.24,31
HIST2H2AA4,0
HIST2H3A,0
HIST2H4B,0
HIST2H2BE,55
HIST2H2AC,255
HIST2H2AB,6
BOLA1,336
SV2A,15
SF3B4,222
MTMR11,131
OTUD7B,88
VPS45,216
PLEKHO1,253
ANP32E,798
RP4-790G17.7,2
CA14,25
APH1A,788
C1orf54,25
C1orf51,17
MRPS21,2332
PRPF3,235
RPRD2,405
TARS2,241
ECM1,0
LINC00568,30
RP11-54A4.2,0
ADAMTSL4,35
AL356356.1,0
ADAMTSL4-AS1,5
MCL1,2369
ENSA,1373
GOLPH3L,105
HORMAD1,9
CTSS,6707
CTSK,15
ARNT,142
SETDB1,146
CERS2,300
RP11-316M1.12,0
RP11-316M1.3,1
ANXA9,1
FAM63A,54
PRUNE,50
BNIPL,7
C1orf56,2791
CDC42SE1,2924
MLLT11,113
GABPB2,279
SEMA6C,1
TNFAIP8L2,408
SCNM1,648
LYSMD1,14
TMOD4,1
VPS72,215
PIP5K1A,143
PSMD4,1105
RP11-126K1.2,39
ZNF687,48
PI4KB,192
RP11-126K1.9,0
RFX5,161
RP11-126K1.8,0
RP11-126K1.6,29
SELENBP1,6
PSMB4,939
POGZ,405
CGN,2
TUFT1,6
RP11-404E16.1,2
SNX27,281
RP11-98D18.1,0
CELF3,0
RIIAD1,0
AL589765.1,0
RP11-98D18.15,0
MRPL9,535
OAZ3,13
RP11-98D18.3,0
RP11-98D18.16,1
TDRKH,23
RP11-98D18.9,36
RP11-98D18.17,1
LINGO4,0
RORC,18
C2CD4D,1
AL450992.2,1
THEM5,0
THEM4,606
S100A10,8496
NBPF18P,17
S100A11,7834
TCHHL1,0
TCHH,1
AL589986.2,0
RPTN,0
FLG-AS1,3
RP11-107M16.2,0
HRNR,0
FLG,0
FLG2,8
RP1-91G5.3,0
CRNN,0
LCE5A,0
CRCT1,0
LCE3E,0
LCE3D,0
LCE3C,0
LCE3B,0
LCE3A,0
LINC00302,0
LCE2D,0
LCE2B,0
LCE2C,0
LCE2A,0
LCE4A,0
C1orf68,0
KPRP,0
LCE1F,0
LCE1E,0
LCE1D,0
LCE1C,0
LCE1B,0
LCE1A,0
LCE6A,0
SMCP,0
IVL,0
RP1-13P20.6,2
SPRR4,0
SPRR1A,0
SPRR3,0
SPRR1B,0
SPRR2D,0
SPRR2A,0
SPRR2B,0
SPRR2E,0
SPRR2F,0
SPRR2G,0
RP1-140J1.1,0
LELP1,0
PRR9,0
LOR,0
PGLYRP3,0
PGLYRP4,0
S100A9,76633
S100A12,8513
S100A8,56074
S100A7A,0
S100A7L2,0
S100A7,0
BX470102.3,0
S100A6,39568
S100A5,10
S100A4,35873
S100A3,0
S100A2,5
S100A16,5
S100A14,0
S100A13,69
S100A1,1
RP1-178F15.4,4
CHTOP,557
SNAPIN,390
ILF2,623
NPR1,0
INTS3,170
RP11-216N14.8,0
RP11-216N14.9,0
SLC27A3,283
GATAD2B,350
DENND4B,329
CRTC2,137
SLC39A1,218
RP11-422P24.10,0
CREB3L4,57
JTB,2700
RP11-422P24.11,52
RAB13,146
RPS27,219560
NUP210L,2
TPM3,3681
C1orf189,1
C1orf43,866
UBAP2L,242
HAX1,1005
AQP10,3
ATP8B2,145
RP11-350G8.5,17
IL6R,288
SHE,16
RP11-350G8.9,0
TDRD10,1
UBE2Q1,162
UBE2Q1-AS1,0
CHRNB2,0
RP11-61L14.6,1
ADAR,1125
AL606500.1,0
KCNN3,2
PMVK,495
RP11-307C12.13,13
PBXIP1,561
PYGO2,154
RP11-307C12.12,12
SHC1,143
CKS1B,220
FLAD1,245
LENEP,0
ZBTB7B,184
DCST2,3
DCST1,0
RP11-307C12.11,3
ADAM15,180
EFNA4,80
EFNA3,34
EFNA3,0
EFNA1,9
SLC50A1,309
DPM3,926
KRTCAP2,1289
RP11-201K10.3,0
TRIM46,68
MUC1,7
THBS3,34
RP11-263K19.4,0
MTX1,322
RP11-263K19.6,0
GBA,118
FAM189B,78
SCAMP3,249
CLK2,92
HCN3,7
PKLR,0
FDPS,632
RUSC1-AS1,11
RUSC1,113
ASH1L,1345
RP11-29H23.4,2
MSTO1,61
YY1AP1,206
DAP3,765
RP11-243J18.2,0
GON4L,455
SYT11,179
RIT1,297
KIAA0907,436
RXFP4,0
ARHGEF2,333
RP11-336K24.12,18
RP11-336K24.5,0
SSR2,4449
UBQLN4,74
LAMTOR2,1524
RAB25,3
MEX3A,5
LMNA,86
SEMA4A,110
SLC25A44,106
PMF1-BGLAP,0
PMF1,492
BGLAP,6
PAQR6,15
SMG5,147
TMEM79,28
C1orf85,157
VHLL,0
CCT3,914
TSACC,7
RHBG,0
RP11-139I14.2,0
C1orf61,39
RP11-98G7.1,2
MEF2D,147
RP11-284F21.8,37
IQGAP3,1
TTC24,7
APOA1BP,428
GPATCH4,262
RP11-284F21.11,0
HAPLN2,0
RP11-284F21.9,2
BCAN,0
RP11-284F21.10,1
RP11-284F21.7,0
NES,0
RP11-66D17.3,22
CRABP2,2
RP11-66D17.5,1
ISG20L2,339
RRNAD1,80
MRPL24,356
HDGF,209
PRCC,322
SH2D2A,592
NTRK1,2
INSRR,1
PEAR1,3
LRRC71,0
ARHGEF11,13
ETV3L,0
ETV3,195
RP11-71G12.1,0
RP11-85G21.1,0
RP11-85G21.3,0
RP11-85G21.2,0
FCRL5,500
FCRL4,0
FCRL3,448
RP11-367J7.3,1
FCRL2,193
FCRL1,71
CD5L,0
KIRREL,0
RP11-404O13.1,0
CD1D,177
RP11-404O13.5,7
CD1A,10
CD1C,62
CD1B,2
CD1E,5
OR10T2,0
OR10K2,0
OR10K1,0
RP11-144L1.4,0
OR10R2,0
OR6Y1,0
OR6P1,0
OR10X1,0
OR10Z1,0
SPTA1,3
OR6K2,0
OR6K3,0
OR6K6,0
OR6N1,0
OR6N2,0
MNDA,5194
PYHIN1,3060
IFI16,3695
AIM2,120
CADM3,0
CTA-134P22.2,0
DARC,0
FCER1A,40
OR10J3,1
RP11-550P17.5,0
OR10J1,0
RP11-180D21.3,0
OR10J5,0
APCS,0
CRP,0
DUSP23,729
FCRL6,346
SLAMF8,10
C1orf204,9
VSIG8,17
RP11-190A12.7,0
RP11-190A12.8,1
CCDC19,1
AL590560.1,3
TAGLN2,2432
IGSF9,2
SLAMF9,1
LINC01133,3
PIGM,142
KCNJ10,0
RP11-536C5.2,0
KCNJ9,0
IGSF8,187
ATP1A2,17
ATP1A4,26
CASQ1,1
RP11-536C5.7,2
PEA15,130
DCAF8,275
DCAF8,2
RP11-574F21.2,9
PEX19,126
COPA,469
NCSTN,223
NHLH1,0
VANGL2,0
SLAMF6,434
RP11-528G1.2,5
CD84,829
SLAMF1,123
RP11-404F10.2,7
CD48,4323
SLAMF7,297
LY9,300
CD244,190
ITLN1,4
RP11-312J18.6,0
RP11-544M22.1,10
ITLN2,0
F11R,90
RP11-544M22.13,0
TSTD1,1950
USF1,55
ARHGAP30,1486
AL591806.1,0
PVRL4,0
RP11-544M22.8,0
KLHDC9,14
PFDN2,953
NIT1,217
DEDD,123
UFC1,1948
RP11-297K8.2,15
USP21,36
PPOX,139
B4GALT3,288
ADAMTS4,7
NDUFS2,548
FCER1G,5087
AL590714.1,0
APOA2,4
TOMM40L,53
NR1I3,26
PCP4L1,0
MPZ,30
SDHC,595
C1orf192,0
RP11-122G18.5,43
RP11-122G18.8,6
FCGR2A,314
HSPA6,145
FCGR3A,1464
RP11-5K23.5,0
FCGR2B,153
FCGR3B,29
RP11-25K21.1,0
FCRLA,153
FCRLB,50
DUSP12,227
RP11-474I16.8,17
ATF6,343
OLFML2B,15
RP11-227F8.2,0
NOS1AP,3
RP11-565P22.2,1
RP11-565P22.6,0
C1orf226,0
C1orf111,0
SH2D1B,215
UHMK1,943
RP11-359K18.3,6
UAP1,194
DDR2,5
HSD17B7,344
C1orf110,0
RGS4,0
RGS5,6
RP11-267N12.1,0
RP11-267N12.3,19
RP11-77M5.1,0
NUF2,24
PBX1,80
RP11-506O24.1,0
LMX1A,0
RP11-38C18.2,0
RP11-38C18.3,0
RXRG,0
RP11-280O1.2,0
LRRC52,0
RP11-306I1.2,0
MGST3,848
ALDH9A1,405
RP11-466F5.10,2
TMCO1,994
RP11-466F5.8,21
UCK2,26
RP11-525G13.2,0
FAM78B,0
AL626787.1,0
RP11-375H19.2,5
RP11-479J7.2,0
RP11-479J7.1,0
RP11-276E17.2,4
POGK,182
TADA1,55
RP4-782G3.1,0
ILDR2,1
MAEL,9
RP11-102C16.3,0
GPA33,17
DUSP27,0
RP11-277B15.2,16
RP11-277B15.3,5
POU2F1,155
CD247,2656
RP11-104L21.3,89
CREG1,174
RP3-455J7.4,28
RCSD1,1505
MPZL1,98
ADCY10,1
RP1-313L4.3,0
MPC2,616
DCAF6,211
GPR161,0
TIPRL,377
SFT2D2,589
TBX19,40
RP5-968D22.1,5
RP5-968D22.3,0
XCL2,429
XCL1,32
DPT,0
RP1-10C16.1,0
LINC00626,0
LINC00970,1
RP5-1018K9.1,0
ATP1B1,66
NME7,109
RP4-800F24.1,0
BLZF1,154
CCDC181,0
RP1-206D15.3,0
SLC19A2,26
F5,54
SELP,2
C1orf112,36
SELL,1174
SELE,0
RP1-117P20.3,0
METTL18,204
SCYL3,114
KIFAP3,159
RP11-332H17.1,0
METTL11B,0
RP11-297H3.3,0
LINC01142,0
RP11-576I22.2,0
GORAB,68
RP11-545I10.2,0
RP1-79C4.1,0
PRRX1,1
RP1-79C4.4,0
MROH9,0
FMO3,5
FMO6P,0
FMO2,0
RP1-127D3.4,0
RP1-45C12.1,0
FMO1,8
FMO4,24
PRRC2C,2547
MYOC,0
VAMP4,258
METTL13,86
DNM3,11
DNM3OS,1
PIGC,302
C1orf105,0
SUCO,265
FASLG,113
RP1-15D23.2,0
RP3-471M13.2,0
TNFSF18,0
RP3-395P12.2,0
TNFSF4,22
RP11-296O14.3,88
PRDX6,1408
SLC9C2,0
RP3-436N22.3,0
ANKRD45,6
RP11-360D2.1,0
KLHL20,243
CENPL,59
DARS2,35
GAS5-AS1,2
ZBTB37,267
SERPINC1,2
RC3H1,414
RP11-160H22.3,13
RP11-160H22.5,25
RABGAP1L,616
GPR52,6
RP1-102G20.5,0
CACYBP,708
MRPS14,544
TNN,2
KIAA0040,305
RP5-1114G22.2,0
RP3-518E13.2,0
TNR,0
RP11-222A5.1,0
RP11-318C24.2,2
RFWD2,161
RP11-492I21.1,4
RP11-195C7.1,4
PAPPA2,0
ASTN1,0
BRINP2,0
RP1-35C21.1,0
RP1-35C21.2,0
RP11-63B19.1,0
SEC16B,2
RASAL2-AS1,0
RASAL2,2
TEX35,2
C1orf220,11
C1ORF220,0
RP5-1098D14.1,6
RP11-428K3.1,2
RALGPS2,365
ANGPTL1,0
FAM20B,75
TOR3A,237
ABL2,202
SOAT1,332
AXDND1,1
AL160286.1,0
RP11-545A16.1,1
NPHS2,0
TDRD5,0
RP11-12M5.1,0
FAM163A,0
RP11-12M5.3,0
RP11-12M5.4,0
TOR1AIP2,491
IFRG15,0
RP11-533E19.7,50
TOR1AIP1,313
RP11-533E19.2,0
RP11-533E19.5,33
CEP350,804
RP11-502H18.2,0
QSOX1,246
LHX4,11
RP5-1180C10.2,34
ACBD6,253
OVAAL,0
XPR1,138
RP11-46A10.2,0
KIAA1614,9
RP11-46A10.5,5
RP11-46A10.4,2
AL162431.1,0
STX6,231
MR1,240
IER5,129
RP11-309G3.3,8
RP11-540K16.1,1
RP11-540K16.2,0
RP11-380B22.1,0
CACNA1E,0
RP11-33M22.2,0
ZNF648,0
RP11-538D16.2,6
RP11-538D16.3,0
GS1-122H1.1,0
GS1-122H1.2,3
GLUL,1201
TEDDM1,1
LINC00272,0
RGSL1,0
RNASEL,94
RGS16,33
RP11-317P15.4,1
RP11-317P15.5,0
RGS8,0
RP11-317P15.3,0
NPL,169
DHX9,497
SHCBP1L,0
LAMC1,8
RP11-181K3.4,0
LAMC2,36
NMNAT2,2
SMG7,294
NCF2,801
RP1-127C7.6,9
ARPC5,3533
RGL1,19
APOBEC4,0
RP11-444D13.1,0
COLGALT2,3
TSEN15,309
RP11-382D12.1,0
RP11-382D12.2,2
C1orf21,768
EDEM3,381
FAM129A,437
GS1-120K12.4,0
RNF2,254
TRMT1L,161
SWT1,46
IVNS1ABP,739
GS1-279B7.2,2
GS1-279B7.1,0
GS1-204I12.1,0
GS1-204I12.4,0
HMCN1,1
GS1-174L6.4,0
PRG4,3
TPR,1412
C1orf27,135
AL596220.1,0
OCLM,3
PDC,0
RP11-295K2.3,5
GS1-304P7.3,2
PTGS2,49
RP5-973M2.2,2
PLA2G4A,33
LINC01036,1
LINC01037,4
RP11-445P19.3,0
ERVMER61-1,0
RP11-201A3.1,0
RP11-669M2.1,0
RP11-316I3.1,0
RP11-316I3.2,0
LINC01035,0
RP11-398M15.1,0
RP11-445J9.1,0
BRINP3,0
RP11-547I7.1,0
RP11-547I7.2,0
RP11-161I10.1,0
RP11-463J7.2,0
RP11-309H21.3,0
RP11-309H21.2,0
RP11-541F9.1,0
RP11-541F9.2,0
RGS18,646
RGS21,0
RP5-1011O1.2,0
RP5-1011O1.3,0
RGS1,296
RGS13,11
RGS2,2509
LINC01032,5
UCHL5,374
TROVE2,785
RP11-101E13.5,32
GLRX2,152
CDC73,299
B3GALT2,33
LINC01031,3
RP11-21J7.1,1
RP11-98G13.1,0
RP11-563D10.1,10
RP11-476H20.1,0
RP11-476B1.1,0
KCNT2,0
CFH,119
CFHR3,1
CFHR1,2
CFHR2,0
CFHR4,0
CFHR5,0
F13B,0
ASPM,14
ZBTB41,193
CRB1,5
RP11-75C23.1,0
DENND1B,226
RP11-448G4.4,0
C1orf53,13
LHX9,0
NEK7,299
ATP6V1G3,1
RP11-553K8.2,9
PTPRC,8824
RP11-553K8.5,0
MIR181A1HG,155
RP11-16L9.2,1
RP11-16L9.3,1
RP11-16L9.4,0
RP11-382E9.1,0
NR5A2,4
RP11-532L16.3,0
LINC00862,2
ZNF281,380
RP11-469A15.2,0
KIF14,13
DDX59,176
RP11-92G12.3,1
CAMSAP2,23
GPR25,0
C1orf106,39
KIF21B,77
RP11-168O16.1,3
RP11-168O16.2,0
CACNA1S,0
ASCL5,0
TMEM9,108
IGFN1,0
RP11-567E21.3,0
PKP1,0
TNNT2,2
LAD1,0
TNNI1,0
RP11-134G8.8,1
PHLDA3,2
CSRP1,240
RP11-134G8.7,5
RPS10P7,103
AC096677.1,4
NAV1,19
RP11-25B7.1,0
IPO9-AS1,14
RP11-90L20.2,0
IPO9,252
SHISA4,11
RP11-307B6.3,1
LMOD1,0
TIMM17A,343
RNPEP,187
RP11-465N4.5,1
RP11-465N4.4,0
ELF3,19
GPR37L1,1
ARL8A,130
PTPN7,728
LGR6,28
UBE2T,46
PPP1R12B,152
SYT2,0
RP11-569A11.1,1
RP11-569A11.2,0
KDM5B,108
RP11-480I12.10,0
PCAT6,10
RP11-480I12.4,9
RP11-480I12.7,2
RABIF,332
KLHL12,85
ADIPOR1,396
CYB5R1,228
TMEM183A,784
PPFIA4,4
MYOG,0
ADORA1,0
RP11-335O13.7,0
RP11-335O13.8,0
MYBPH,0
CHI3L1,0
CHIT1,2
RP11-134P9.3,34
LINC01136,17
BTG2,642
FMOD,0
PRELP,11
OPTC,0
ATP2B4,387
LAX1,245
ZC3H11A,707
ZBED6,209
SNRPE,1786
LINC00303,0
SOX13,29
RP11-74C13.4,0
ETNK2,5
RP11-74C13.3,0
REN,0
KISS1,0
GOLT1A,0
PLEKHA6,1
RP11-203F10.5,0
RP11-739N20.2,0
PPP1R15B,335
PIK3C2B,48
MDM4,1352
RP11-430C7.4,21
LRRN2,14
RP11-430C7.5,7
RP11-23I7.1,0
NFASC,32
CNTN2,0
TMEM81,12
RBBP5,225
DSTYK,186
TMCC2,8
RP11-383G10.5,0
NUAK2,112
KLHDC8A,0
LEMD1-AS1,2
LEMD1,0
RP11-576D8.4,45
CDK18,10
MFSD4,7
ELK4,597
SLC45A3,1
NUCKS1,1872
AC119673.1,1
RAB7L1,638
SLC41A1,76
PM20D1,2
SLC26A9,0
RP4-681L3.2,0
RP11-312O7.2,59
FAM72A,47
RP11-38J22.1,0
RP11-38J22.3,4
AVPR1B,0
C1orf186,86
RP11-38J22.6,3
CTSE,2
SRGAP2,369
SRGAP2-AS1,0
IKBKE,256
C1orf147,0
RP11-534L20.5,0
RASSF5,520
EIF2D,203
RP11-343H5.6,1
DYRK3,3
MAPKAPK2,244
IL10,23
IL19,0
IL20,0
IL24,17
FAIM3,699
PIGR,3
FCAMR,0
C1orf116,0
YOD1,97
PFKFB2,33
C4BPB,2
C4BPA,0
RP11-164O23.7,0
RP11-6J21.2,0
CD55,1292
CR2,10
CR1,78
RP11-78B10.2,2
CR1L,0
CD46,841
RP11-328D5.1,0
CD34,20
PLXNA2,14
RP11-565N2.1,0
RP11-565N2.2,0
RP11-459K23.2,0
RP5-1051D14.1,0
RP11-385M4.1,0
RP11-372M18.1,0
RP11-372M18.2,0
MIR205HG,0
RP1-272L16.1,0
CAMK1G,0
LAMB3,1
RP1-28O10.1,11
G0S2,11
HSD11B1,1
TRAF3IP3,2553
C1orf74,6
IRF6,0
DIEXF,100
SYT14,0
SERTAD4-AS1,0
SERTAD4,1
HHAT,11
KCNH1,0
RP11-543B16.3,0
RCOR3,311
TRAF5,267
RP11-318L16.6,3
RD3,0
RP11-359E8.3,0
SLC30A1,94
RP11-354K1.2,0
RP11-354K1.1,0
NEK2,6
RP11-122M14.1,1
RP11-122M14.3,0
LPGAT1,422
RP11-552D8.1,0
INTS7,64
DTL,1
RP11-15I11.2,1
RP11-15I11.3,3
PPP2R5A,343
RP11-384C4.7,7
RP11-384C4.2,1
TMEM206,76
NENF,33
RP11-61J19.2,0
RP11-61J19.3,0
RP11-61J19.4,0
ATF3,13
RP11-338C15.5,0
FAM71A,0
RP11-338C15.3,0
BATF3,21
NSL1,442
TATDN3,146
C1orf227,0
FLVCR1-AS1,78
FLVCR1,131
VASH2,9
ANGEL2,305
RPS6KC1,113
RP11-554K11.2,0
RP11-323I1.1,0
PROX1-AS1,1
PROX1,0
RP11-53A1.2,0
SMYD2,129
PTPN14,71
CENPF,37
KCNK2,0
KCTD3,31
USH2A,0
RP5-1111A8.3,0
RP11-22M7.2,0
RP5-1099E6.3,0
ESRRG,7
GPATCH2,208
RP11-361K17.2,0
SPATA17,0
SPATA17-AS1,0
LINC00210,0
RP11-152L7.1,0
RP11-152L7.2,0
RRP15,234
RP11-224O19.2,0
TGFB2,3
C1orf143,0
RP11-412H9.2,0
RP11-135J2.4,7
LYPLAL1,244
RP11-135J2.3,0
RP11-392O17.1,0
RP11-95P13.1,0
RP11-95P13.2,0
SLC30A10,1
EPRS,440
BPNT1,128
IARS2,283
RAB3GAP2,306
RP11-302I18.3,0
RP11-410C4.5,0
AC096644.1,0
RP11-410C4.4,0
MARK1,1
RP11-322F10.2,0
C1orf115,18
2-Mar,7
1-Mar,67
RNU6ATAC35P,4
RP11-295M18.6,0
RP11-295M18.2,1
HLA-AS1,6
HLX,85
RP11-421L10.1,3
RP11-103C3.1,0
DUSP10,103
RP11-191N8.2,0
RP11-815M8.1,1
RP11-400N13.2,0
RP11-400N13.3,1
RP11-400N13.1,0
RP11-358H9.1,0
HHIPL2,1
TAF1A,113
RP11-378J18.3,26
MIA3,582
RP11-378J18.8,18
AIDA,493
BROX,813
FAM177B,37
RP11-452F19.3,100
DISP1,36
TLR5,102
RP11-239E10.2,0
RP11-239E10.3,0
SUSD4,6
C1orf65,0
CAPN8,4
CAPN2,868
TP53BP2,91
RP11-504P24.8,27
RP11-504P24.4,38
RP11-504P24.6,0
AC138393.1,0
FBXO28,207
DEGS1,272
RP11-365O16.6,3
NVL,114
CNIH4,573
WDR26,660
CNIH3,17
RP11-100E13.1,0
RP11-3L21.2,0
RP11-449J1.1,0
DNAH14,36
LBR,1081
AC092811.1,0
ENAH,28
RP11-145A3.1,0
SRP9,2296
EPHX1,30
RP11-285F7.2,38
TMEM63A,370
LEFTY1,0
RP4-559A3.7,0
PYCR2,375
LEFTY2,0
SDE2,98
RP11-396C23.4,3
H3F3A,17901
RP11-396C23.2,0
ACBD3,158
RP11-275I14.4,2
MIXL1,10
LIN9,30
PARP1,750
C1orf95,0
ITPKB,215
ITPKB-AS1,56
PSEN2,31
ADCK3,169
CDC42BPA,9
RP5-1087E8.3,0
RP11-1B20.1,0
CTD-2090I13.1,547
RP11-275O4.3,0
ZNF678,113
SNAP47,255
JMJD4,86
SNAP47-AS1,0
PRSS38,2
WNT9A,0
WNT3A,1
ARF1,1445
C1orf35,517
MRPL55,909
GUK1,3802
GJC2,0
IBA57-AS1,2
IBA57,75
C1orf145,0
OBSCN,15
RP5-1139B12.2,4
RP5-1139B12.3,1
RP5-1139B12.4,0
RP11-245P10.6,0
TRIM11,135
RP11-245P10.8,0
RP11-245P10.4,2
TRIM17,12
HIST3H3,0
HIST3H2A,4
HIST3H2BB,3
RNF187,99
RHOU,43
RP5-1065P14.2,0
RP5-1061H20.5,0
TMEM78,9
RP5-1061H20.4,0
RAB4A,706
SPHAR,0
